i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
382,736,pop_13_op_e2_n7_251227_102305,pop_18_op_e1_n18_251228_023855,0.6701886,340956.5
178,1512,pop_10_op_m2_n19_251227_015504,pop_9_op_e2_n3_251226_205529,0.7685055,244729.75
684,1239,pop_17_op_e2_n4_251228_000153,pop_5_op_m2_n16_251226_091303,0.5347586,411247.0
1040,1375,pop_3_op_e1_n5_251226_003906,pop_7_op_m1_n3_251226_145231,0.7143856,140314.25
146,1018,pop_10_op_e2_n7_251227_001656,pop_2_op_m2_n1_251225_235254,0.692345,404133.5
733,753,pop_18_op_e1_n15_251228_023855,pop_18_op_e2_n16_251228_033156,0.71789515,249371.5
1331,1482,pop_7_op_e1_n15_251226_131453,pop_9_op_e1_n10_251226_200158,0.8230015,152454.25
880,1265,pop_1_op_e1_n12_251225_183903,pop_6_op_e1_n4_251226_100202,0.7082795,98432.0
123,707,pop_10_op_e1_n3_251226_232328,pop_17_op_m1_n9_251228_005726,0.6347984,614167.5
109,1191,pop_0_op_m2_n9_251225_175347,pop_5_op_e1_n5_251226_064644,0.7072638,123232.25
439,894,pop_14_op_e1_n5_251227_125901,pop_1_op_e1_n7_251225_183903,0.8235796,292537.75
891,988,pop_1_op_e1_n4_251225_183903,pop_2_op_m1_n0_251225_230458,0.7155749,366396.0
880,999,pop_1_op_e1_n12_251225_183903,pop_2_op_m1_n2_251225_230458,0.6203003,102220.0
861,1439,pop_19_op_m2_n13_251228_083956,pop_8_op_e2_n8_251226_172614,0.6086027,111449.75
141,144,pop_10_op_e2_n1_251227_001656,pop_10_op_e2_n4_251227_001656,0.5578184,80156.25
617,870,pop_16_op_m1_n12_251227_212615,pop_19_op_m2_n3_251228_083956,0.32768735,112385.0
423,1237,pop_13_op_m2_n9_251227_121005,pop_5_op_m2_n14_251226_091303,0.47117186,134018.25
473,1494,pop_14_op_m1_n2_251227_143951,pop_9_op_e1_n4_251226_200158,0.628066,82552.0
258,938,pop_11_op_m2_n1_251227_051511,pop_1_op_m2_n16_251225_204715,0.5961526,490541.75
47,343,pop_0_op_i1_n15_251225_145628,pop_12_op_m2_n7_251227_083811,0.72819215,311381.5
463,541,pop_14_op_m1_n0_251227_143951,pop_15_op_m1_n13_251227_180037,0.5836332,418870.0
164,679,pop_10_op_m1_n6_251227_010748,pop_17_op_e2_n18_251228_000153,0.50313205,371045.5
1001,1530,pop_2_op_m1_n4_251225_230458,pop_9_op_m1_n2_251226_214405,0.72621226,35951.0
334,817,pop_12_op_m2_n17_251227_083811,pop_19_op_e1_n7_251228_060424,0.37880704,22126.5
430,868,pop_14_op_e1_n15_251227_125901,pop_19_op_m2_n1_251228_083956,0.5118117,284214.25
636,1412,pop_16_op_m2_n11_251227_221945,pop_8_op_e1_n19_251226_163555,0.5959338,341465.0
674,1545,pop_17_op_e2_n13_251228_000153,pop_9_op_m2_n16_251226_223416,0.471346,233370.5
484,1328,pop_14_op_m2_n12_251227_152817,pop_7_op_e1_n12_251226_131453,0.6009696,487970.75
54,584,pop_0_op_i1_n1_251225_141156,pop_16_op_e1_n17_251227_194508,0.66914576,204002.25
364,1245,pop_13_op_e1_n9_251227_092959,pop_5_op_m2_n3_251226_091303,0.818807,251730.25
822,1279,pop_19_op_e2_n12_251228_065631,pop_6_op_e2_n18_251226_105034,0.5596043,353035.25
90,263,pop_0_op_m2_n0_251225_175347,pop_11_op_m2_n6_251227_051511,0.44157875,105552.5
