i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
1526,4173,pop_9_op_m1_n16_250818_104712,pop_3_op_m2_n16_250825_132000,0.91846997,1.07184
1339,1990,pop_7_op_e1_n19_250817_221357,pop_14_op_e2_n15_250821_225424,0.726377,0.17091
1113,4482,pop_4_op_e1_n4_250816_190028,pop_7_op_m2_n18_250825_161201,0.96189797,0.12892997
3171,4471,pop_0_op_i1_n6_250825_093130,pop_7_op_m1_n8_250825_160319,0.8192366,8.1239805
165,2959,pop_10_op_m1_n9_250818_140658,pop_8_op_e1_n18_250821_181016,0.7394682,6.6286097
649,3278,pop_17_op_e1_n12_250819_144727,pop_10_op_m2_n0_250825_185514,0.8865388,6.77174
2281,3869,pop_18_op_e1_n19_250822_024320,pop_18_op_m2_n10_251114_124328,0.7156825,0.34381998
5,928,pop_0_op_e1_n14_250815_114538,pop_1_op_m1_n4_250815_205401,0.8981384,6.94224
2946,3740,pop_7_op_m2_n5_250821_180122,pop_16_op_m2_n3_251114_111710,0.8724003,0.14321999
34,108,pop_0_op_e2_n5_250815_130509,pop_0_op_m2_n8_250815_160637,0.61238784,0.30595
1481,3702,pop_9_op_e1_n0_250818_080454,pop_16_op_e2_n14_251114_105126,0.90776885,0.50768995
3207,3656,pop_0_op_m2_n17_250825_105419,pop_15_op_m1_n2_250826_002514,0.80977327,8.60409
3626,3776,pop_15_op_e2_n0_250826_001255,pop_17_op_e2_n6_251114_113814,0.56034917,0.08035
1917,3089,pop_13_op_e2_n15_250821_221005,pop_9_op_m2_n17_250821_192903,0.7509848,3.85279
2191,3758,pop_16_op_m2_n7_250822_004123,pop_17_op_e1_n6_251114_112630,0.85176057,0.09007999
3276,3901,pop_10_op_m1_n8_250825_184151,pop_19_op_e1_n8_251114_125527,0.66924804,0.09196001
1287,2079,pop_6_op_e2_n5_250817_171559,pop_15_op_m1_n11_250821_235057,0.63086647,5.68996
804,3628,pop_19_op_e1_n14_250819_223305,pop_15_op_e2_n11_250826_001255,0.841073,8.53837
2582,3063,pop_3_op_e1_n16_250821_144345,pop_9_op_m1_n0_250821_191812,0.78873086,0.49460998
64,2132,pop_0_op_i1_n6_250815_103638,pop_16_op_e1_n6_250822_000601,0.8704368,10.118159
