i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
305,1492,pop_12_op_m1_n13_250818_214935,pop_9_op_e1_n2_250818_080454,0.23188406,0.22532001
775,4448,pop_18_op_m1_n6_250819_203800,pop_7_op_e2_n5_250825_155022,0.82608694,1.48458
603,1553,pop_16_op_e2_n6_250819_115329,pop_9_op_m2_n4_250818_113900,0.7735849,8.48994
105,3047,pop_0_op_m2_n5_250815_160637,pop_9_op_e2_n12_250821_190214,0.8028169,0.43854004
493,2389,pop_14_op_m2_n6_250819_061049,pop_19_op_m1_n14_250822_035734,0.7567568,6.3544497
418,3760,pop_14_op_e1_n0_250819_032631,pop_17_op_e1_n8_251114_112630,0.80898875,5.7770696
2540,3585,pop_2_op_m1_n13_250821_142948,pop_14_op_m1_n8_250825_223750,0.7241379,0.46462002
3238,3356,pop_10_op_e2_n0_250825_182734,pop_11_op_m2_n10_250825_195041,0.5471698,0.12880999
3237,4155,pop_10_op_e1_n9_250825_181006,pop_3_op_m1_n18_250825_130546,0.6571429,2.48963
2146,3854,pop_16_op_e2_n19_250822_002000,pop_18_op_m1_n15_251114_123555,0.67741936,0.13182999
3332,3354,pop_11_op_e2_n7_250825_192131,pop_11_op_m1_n9_250825_193956,0.70666665,0.46883
749,755,pop_18_op_e2_n19_250819_193750,pop_18_op_e2_n6_250819_193750,0.4864865,0.15802002
787,4185,pop_18_op_m2_n17_250819_213621,pop_3_op_m2_n9_250825_132000,0.8055556,3.20555
2309,2328,pop_18_op_m1_n10_250822_030838,pop_18_op_m2_n0_250822_032258,0.5,13.74296
3061,4359,pop_9_op_e2_n8_250821_190214,pop_6_op_e2_n11_250825_151150,0.7567568,8.4166
707,3100,pop_17_op_m2_n14_250819_173837,pop_9_op_m2_n9_250821_192903,0.8130841,0.09378001
2311,3655,pop_18_op_m1_n12_250822_030838,pop_15_op_m1_n1_250826_002514,0.7794118,0.28345
480,3235,pop_14_op_m2_n12_250819_061049,pop_10_op_e1_n7_250825_181006,0.8252427,8.595309
805,2303,pop_19_op_e1_n15_250819_223305,pop_18_op_e2_n5_250822_025350,0.7285714,4.81415
696,2073,pop_17_op_m1_n4_250819_163859,pop_15_op_e2_n4_250821_233607,0.79611653,2.92126
772,2514,pop_18_op_m1_n3_250819_203800,pop_2_op_e1_n7_250821_140752,0.8198198,0.359
1770,2946,pop_11_op_e2_n19_250821_203358,pop_7_op_m2_n5_250821_180122,0.7,1.8942001
536,1109,pop_15_op_m1_n12_250819_085901,pop_4_op_e1_n19_250816_190028,0.7368421,8.594589
1401,4036,pop_7_op_m2_n5_250818_030647,pop_2_op_e1_n12_250825_115049,0.84810126,7.3490696
1410,3177,pop_8_op_e1_n13_250818_041433,pop_0_op_i1_n9_250825_093130,0.875,5.1333303
2928,3068,pop_7_op_m1_n7_250821_175151,pop_9_op_m1_n14_250821_191812,0.5692308,0.09247002
2821,3492,pop_6_op_e2_n15_250821_165201,pop_13_op_m1_n12_250825_214156,0.76344085,0.013200015
168,1681,pop_10_op_m2_n11_250818_151722,pop_10_op_e1_n5_250821_193729,0.6545454,2.95907
4018,4459,pop_1_op_m2_n14_250825_114218,pop_7_op_m1_n15_250825_160319,0.65217394,10.38797
407,4509,pop_13_op_m2_n18_250819_023104,pop_8_op_e1_n7_250825_162511,0.72131145,1.02476
1592,4454,pop_0_op_i1_n10_250821_120940,pop_7_op_m1_n10_250825_160319,0.703125,10.28872
548,648,pop_15_op_m1_n7_250819_085901,pop_17_op_e1_n11_250819_144727,0.6617647,0.03999996
1575,1824,pop_0_op_e2_n12_250821_124235,pop_12_op_e1_n15_250821_210722,0.61904764,2.62918
1080,4469,pop_3_op_m1_n7_250816_134737,pop_7_op_m1_n6_250825_160319,0.8080808,0.37027
1702,2094,pop_10_op_e2_n7_250821_195019,pop_15_op_m1_n7_250821_235057,0.71428573,1.8999996
4222,4530,pop_4_op_e2_n8_250825_134525,pop_8_op_m1_n10_250825_165026,0.65384614,0.03173995
2300,3546,pop_18_op_e2_n2_250822_025350,pop_14_op_e1_n8_250825_220723,0.74285716,0.0
3251,3582,pop_10_op_e2_n3_250825_182734,pop_14_op_m1_n4_250825_223750,0.5714286,10.351379
1960,2125,pop_13_op_m2_n2_250821_223431,pop_16_op_e1_n18_250822_000601,0.515625,10.57111
1235,4352,pop_5_op_m2_n10_250817_123940,pop_6_op_e1_n5_250825_150109,0.74242425,0.021990001
3551,4275,pop_14_op_e2_n12_250825_222219,pop_5_op_e1_n4_250825_141707,0.6037736,1.81326
3748,4503,pop_17_op_e1_n10_251114_112630,pop_8_op_e1_n19_250825_162511,0.6415094,0.18175
1224,3784,pop_5_op_m1_n19_250817_100054,pop_17_op_m1_n14_251114_114753,0.7866667,1.28469
3028,3618,pop_9_op_e1_n12_250821_185036,pop_15_op_e1_n2_250825_230244,0.73846155,13.1320505
443,1213,pop_14_op_e2_n15_250819_041931,pop_5_op_e2_n9_250817_071625,0.8490566,0.70217
1322,3331,pop_6_op_m2_n2_250817_202921,pop_11_op_e2_n6_250825_192131,0.7936508,6.8442903
3572,3666,pop_14_op_m1_n13_250825_223750,pop_15_op_m2_n11_250826_004250,0.5254237,0.10681999
1519,2088,pop_9_op_m1_n0_250818_104712,pop_15_op_m1_n1_250821_235057,0.84745765,0.107219994
801,3424,pop_19_op_e1_n11_250819_223305,pop_12_op_m1_n19_250825_203123,0.79710144,7.23519
1265,4401,pop_6_op_e1_n2_250817_151643,pop_6_op_m2_n16_250825_152655,0.7941176,0.21811001
368,2269,pop_13_op_e2_n19_250819_003818,pop_17_op_m2_n8_250822_023320,0.69863015,3.9341102
447,3999,pop_14_op_e2_n19_250819_041931,pop_1_op_m1_n15_250825_113321,0.8333333,0.17282
1320,2077,pop_6_op_m2_n19_250817_202921,pop_15_op_m1_n0_250821_235057,0.6440678,0.041069984
1670,4194,pop_10_op_e1_n12_250821_193729,pop_4_op_e1_n17_250825_133210,0.7764706,0.72533995
592,1595,pop_16_op_e2_n12_250819_115329,pop_0_op_i1_n12_250821_114751,0.81666666,9.77679
1734,2117,pop_10_op_m2_n1_250821_201239,pop_16_op_e1_n0_250822_000601,0.46875,8.448441
2033,3271,pop_14_op_m2_n3_250821_231254,pop_10_op_m1_n3_250825_184151,0.7631579,2.9287899
940,1383,pop_1_op_m2_n15_250815_222812,pop_7_op_m1_n7_250818_013530,0.5849057,4.22746
3353,3783,pop_11_op_m1_n8_250825_193956,pop_17_op_m1_n13_251114_114753,0.625,2.20929
1421,1515,pop_8_op_e1_n5_250818_041433,pop_9_op_e2_n6_250818_085443,0.6125,2.81724
2051,3757,pop_15_op_e1_n1_250821_232056,pop_17_op_e1_n3_251114_112630,0.73239434,0.57563996
2691,3999,pop_4_op_m1_n12_250821_154247,pop_1_op_m1_n15_250825_113321,0.7037037,1.51915
2031,2541,pop_14_op_m2_n1_250821_231254,pop_2_op_m1_n14_250821_142948,0.3,0.13865
48,821,pop_0_op_i1_n14_250815_103638,pop_19_op_e2_n11_250819_232713,0.79545456,10.24665
2,2152,pop_0_op_e1_n11_250815_114538,pop_16_op_e2_n6_250822_002000,0.64,0.31914
2026,3980,pop_14_op_m2_n15_250821_231254,pop_1_op_e2_n16_250825_111844,0.7288136,9.88135
90,3013,pop_0_op_m2_n0_250815_160637,pop_8_op_m2_n15_250821_184440,0.8,6.8692904
3524,4381,pop_13_op_m2_n6_250825_215652,pop_6_op_m1_n15_250825_151929,0.71794873,0.1658
607,2289,pop_16_op_m1_n0_250819_125738,pop_18_op_e1_n9_250822_024320,0.8021978,0.40771002
2521,3343,pop_2_op_e2_n14_250821_141855,pop_11_op_m1_n17_250825_193956,0.6896552,0.43065
1342,3082,pop_7_op_e1_n3_250817_221357,pop_9_op_m2_n10_250821_192903,0.7848101,8.522901
2007,2093,pop_14_op_m1_n16_250821_230549,pop_15_op_m1_n6_250821_235057,0.71666664,0.18200001
1434,2056,pop_8_op_e2_n18_250818_051347,pop_15_op_e1_n7_250821_232056,0.73913044,0.053339988
1451,2915,pop_8_op_m1_n16_250818_061806,pop_7_op_m1_n13_250821_175151,0.7764706,1.24423
84,651,pop_0_op_m1_n4_250815_142421,pop_17_op_e1_n14_250819_144727,0.7051282,0.12889001
343,2714,pop_13_op_e1_n13_250818_234141,pop_4_op_m2_n16_250821_155153,0.8095238,7.27118
440,2427,pop_14_op_e2_n12_250819_041931,pop_1_op_e1_n14_250821_132746,0.7536232,2.82649
1043,3019,pop_3_op_e1_n9_250816_084753,pop_8_op_m2_n2_250821_184440,0.7903226,0.25250998
1519,2921,pop_9_op_m1_n0_250818_104712,pop_7_op_m1_n19_250821_175151,0.84745765,0.12781999
392,420,pop_13_op_m1_n4_250819_013409,pop_14_op_e1_n11_250819_032631,0.4,0.13424999
230,3520,pop_11_op_m1_n15_250818_181344,pop_13_op_m2_n1_250825_215652,0.7777778,3.03982
588,1932,pop_16_op_e1_n9_250819_105708,pop_13_op_m1_n12_250821_222218,0.7830189,0.012790009
1753,3656,pop_11_op_e1_n1_250821_202035,pop_15_op_m1_n2_250826_002514,0.7875,0.119999886
193,759,pop_11_op_e1_n17_250818_162321,pop_18_op_m1_n0_250819_203800,0.6117647,8.49967
833,1075,pop_19_op_e2_n4_250819_232713,pop_3_op_m1_n2_250816_134737,0.752809,13.611501
1403,2295,pop_7_op_m2_n7_250818_030647,pop_18_op_e2_n15_250822_025350,0.7710843,0.20912999
874,1353,pop_19_op_m2_n5_250820_012236,pop_7_op_e2_n13_250817_235400,0.48235294,1.1734899
