i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
1417,1717,pop_9_op_e1_n13_251224_161900,pop_11_op_m1_n5_251224_230102,0.8050314,0.54543
2506,4246,pop_3_op_m1_n13_251224_201815,pop_7_op_e2_n10_251225_040818,0.8,0.069120005
15,3465,pop_0_op_e1_n5_251224_134701,pop_15_op_e1_n13_251225_063845,0.8333333,0.15052
770,2279,pop_18_op_m1_n9_251224_185705,pop_19_op_e2_n6_251225_015005,0.7941176,0.29741
1862,4154,pop_13_op_m1_n7_251224_234324,pop_5_op_m2_n5_251225_034132,0.77124184,0.0020200005
1241,1924,pop_6_op_m1_n11_251224_154608,pop_14_op_m1_n14_251225_000514,0.8018018,0.012980001
620,3158,pop_16_op_m2_n12_251224_182728,pop_10_op_m2_n7_251225_051638,0.79310346,0.20365
154,159,pop_10_op_m1_n2_251224_164130,pop_10_op_m1_n7_251224_164130,0.29761904,0.00091000274
3948,4169,pop_2_op_m2_n6_251225_025112,pop_6_op_e1_n4_251225_034519,0.48245615,1.14035
753,4266,pop_18_op_m1_n11_251224_185705,pop_7_op_m1_n13_251225_041334,0.7364341,0.09951001
1958,3285,pop_14_op_m2_n9_251225_001033,pop_12_op_m1_n3_251225_055047,0.7847222,0.13151
457,4385,pop_14_op_m1_n19_251224_174534,pop_9_op_e1_n9_251225_044224,0.74418604,0.06127
1305,2945,pop_7_op_e2_n17_251224_155616,pop_9_op_m1_n10_251224_221631,0.83870965,0.012270004
182,4438,pop_11_op_e1_n10_251224_164829,pop_9_op_m2_n3_251225_045729,0.71428573,0.13692999
87,227,pop_0_op_m2_n10_251224_135519,pop_11_op_m1_n16_251224_165649,0.6857143,0.011169998
1093,3199,pop_3_op_m2_n9_251224_143354,pop_11_op_m1_n10_251225_053143,0.78846157,0.015300002
336,2543,pop_12_op_m2_n9_251224_171641,pop_4_op_e1_n10_251224_202609,0.7669173,0.89475
291,2719,pop_12_op_e2_n4_251224_170832,pop_6_op_e2_n4_251224_210709,0.7222222,1.44763
1448,4376,pop_9_op_e2_n8_251224_162247,pop_9_op_e1_n17_251225_044224,0.76551723,0.08985
2022,3453,pop_15_op_m2_n19_251225_003358,pop_14_op_m2_n2_251225_063404,0.7719298,0.2302
552,1172,pop_15_op_m2_n2_251224_181033,pop_5_op_m1_n12_251224_153229,0.7920792,0.86458
2294,3985,pop_19_op_m1_n1_251225_015609,pop_3_op_m1_n16_251225_030303,0.7950311,0.0069399998
2136,3512,pop_17_op_e2_n7_251225_010642,pop_15_op_m1_n4_251225_064917,0.75974023,1.1632899
1389,2308,pop_8_op_m1_n4_251224_161205,pop_19_op_m2_n14_251225_020114,0.81578946,0.0005099997
211,2538,pop_11_op_e2_n19_251224_165246,pop_3_op_m2_n6_251224_202201,0.7358491,1.26663
156,226,pop_10_op_m1_n4_251224_164130,pop_11_op_m1_n15_251224_165649,0.74418604,0.01811
1379,3787,pop_8_op_m1_n11_251224_161205,pop_19_op_m1_n3_251225_080316,0.8224299,0.00080000237
496,3153,pop_15_op_e1_n2_251224_175346,pop_10_op_m2_n2_251225_051638,0.77862597,0.01238
2825,4270,pop_7_op_m2_n17_251224_213900,pop_7_op_m1_n17_251225_041334,0.7398374,0.27638
1709,4376,pop_11_op_m1_n15_251224_230102,pop_9_op_e1_n17_251225_044224,0.7586207,0.022739999
2381,3456,pop_1_op_m2_n12_251224_195142,pop_14_op_m2_n5_251225_063404,0.75373137,0.85874
269,1147,pop_12_op_e1_n1_251224_170428,pop_4_op_m2_n0_251224_152807,0.8224299,0.0065400004
2122,3990,pop_17_op_e2_n11_251225_010642,pop_3_op_m1_n2_251225_030303,0.8095238,1.45618
2060,3103,pop_16_op_e2_n4_251225_004450,pop_10_op_e1_n7_251225_050159,0.79518074,0.011869997
1765,1997,pop_12_op_e2_n3_251224_231546,pop_15_op_m1_n14_251225_002824,0.72440946,0.68508
920,1605,pop_1_op_m1_n5_251224_140446,pop_10_op_e1_n19_251224_222545,0.7744361,0.0087600015
3859,4343,pop_1_op_m1_n19_251225_023309,pop_8_op_m1_n19_251225_043317,0.4827586,0.56000996
1342,1735,pop_7_op_m2_n5_251224_160301,pop_11_op_m2_n3_251224_230524,0.79591835,0.02857
130,2180,pop_10_op_e2_n15_251224_163729,pop_18_op_e1_n12_251225_012310,0.8181818,1.24409
1751,3206,pop_12_op_e1_n6_251224_231034,pop_11_op_m1_n17_251225_053143,0.75,0.8358
1024,2956,pop_3_op_e1_n13_251224_142355,pop_9_op_m1_n2_251224_221631,0.83760685,0.003419999
1682,1851,pop_11_op_e1_n19_251224_224831,pop_13_op_m1_n14_251224_234324,0.50769234,0.010259999
673,2800,pop_17_op_e2_n7_251224_183600,pop_7_op_m1_n12_251224_213407,0.76978415,0.61193997
7,4183,pop_0_op_e1_n16_251224_134701,pop_6_op_e2_n18_251225_034959,0.72527474,0.72583
1289,4109,pop_7_op_e1_n2_251224_155243,pop_5_op_e2_n13_251225_033249,0.808,0.14217001
498,3510,pop_15_op_e1_n4_251224_175346,pop_15_op_m1_n2_251225_064917,0.75,0.0045299977
1843,2592,pop_13_op_e2_n7_251224_233730,pop_4_op_m1_n6_251224_203438,0.7878788,0.68347
122,3834,pop_10_op_e1_n8_251224_163329,pop_1_op_e2_n14_251225_022841,0.7753623,1.47993
722,2276,pop_18_op_e1_n17_251224_184830,pop_19_op_e2_n3_251225_015005,0.8028169,0.39832997
5,3638,pop_0_op_e1_n14_251224_134701,pop_17_op_m1_n1_251225_072624,0.78294575,0.023040002
493,3755,pop_15_op_e1_n17_251224_175346,pop_19_op_e1_n8_251225_075247,0.7916667,0.33554
2258,3435,pop_19_op_e1_n3_251225_014412,pop_14_op_m1_n4_251225_062936,0.7482993,0.60529
1221,4385,pop_6_op_e1_n8_251224_153915,pop_9_op_e1_n9_251225_044224,0.8378378,0.024039999
2175,2295,pop_17_op_m2_n8_251225_011805,pop_19_op_m1_n2_251225_015609,0.33944955,0.25466
130,487,pop_10_op_e2_n15_251224_163729,pop_15_op_e1_n10_251224_175346,0.82857144,0.76637
1480,2208,pop_9_op_m2_n5_251224_162951,pop_18_op_e2_n9_251225_012910,0.86567163,0.10041001
1416,1823,pop_9_op_e1_n12_251224_161900,pop_13_op_e1_n7_251224_233156,0.85,0.14589
1917,3713,pop_14_op_e2_n8_251224_235922,pop_18_op_m1_n2_251225_074403,0.74647886,1.1827201
2449,3454,pop_2_op_m2_n11_251224_200551,pop_14_op_m2_n3_251225_063404,0.7647059,0.80230004
1888,3469,pop_14_op_e1_n13_251224_235348,pop_15_op_e1_n17_251225_063845,0.75,1.4755
1725,2076,pop_11_op_m2_n12_251224_230524,pop_16_op_m1_n3_251225_005059,0.57251906,0.5245
708,3739,pop_17_op_m2_n4_251224_184426,pop_19_op_e1_n11_251225_075247,0.6803279,0.31361002
191,2354,pop_11_op_e1_n19_251224_164829,pop_1_op_e2_n5_251224_194452,0.7128713,1.5008501
1157,1390,pop_5_op_e1_n15_251224_152859,pop_8_op_m1_n5_251224_161205,0.814433,0.33233
1017,1071,pop_2_op_m2_n7_251224_142037,pop_3_op_m1_n5_251224_143102,0.55737704,0.0011
1178,1433,pop_5_op_m1_n19_251224_153229,pop_9_op_e2_n10_251224_162247,0.44067797,0.100219995
2655,4438,pop_5_op_m1_n15_251224_205314,pop_9_op_m2_n3_251225_045729,0.777027,0.30486
1077,3027,pop_3_op_m2_n11_251224_143354,pop_0_op_i1_n14_251225_020644,0.81914896,1.38323
2450,4063,pop_2_op_m2_n12_251224_200551,pop_4_op_m1_n4_251225_032006,0.7583333,0.011470001
795,2132,pop_19_op_e1_n14_251224_190503,pop_17_op_e2_n3_251225_010642,0.74657536,0.67633003
3738,3837,pop_19_op_e1_n10_251225_075247,pop_1_op_e2_n17_251225_022841,0.74850297,0.48979
2866,3037,pop_8_op_e2_n2_251224_214932,pop_0_op_i1_n19_251225_020904,0.8333333,0.80602
1481,2288,pop_9_op_m2_n6_251224_162951,pop_19_op_m1_n14_251225_015609,0.8366013,0.00141
1014,2071,pop_2_op_m2_n4_251224_142037,pop_16_op_m1_n16_251225_005059,0.81666666,0.030180002
2456,3306,pop_2_op_m2_n18_251224_200551,pop_12_op_m2_n5_251225_055507,0.77272725,0.01951
1470,3732,pop_9_op_m2_n13_251224_162951,pop_18_op_m2_n4_251225_074825,0.8671875,0.65772
1097,3200,pop_4_op_e1_n14_251224_143708,pop_11_op_m1_n11_251225_053143,0.85833335,0.40004
2155,4135,pop_17_op_m1_n8_251225_011255,pop_5_op_m1_n4_251225_033746,0.77205884,0.57107997
2145,2967,pop_17_op_m1_n17_251225_011255,pop_9_op_m2_n12_251224_222110,0.6865672,0.06329
215,4132,pop_11_op_e2_n4_251224_165246,pop_5_op_m1_n18_251225_033746,0.7706422,0.68125004
1450,2199,pop_9_op_m1_n10_251224_162633,pop_18_op_e2_n15_251225_012910,0.8717949,0.66848004
2048,4002,pop_16_op_e2_n0_251225_004450,pop_3_op_m2_n13_251225_030636,0.78571427,0.36603
2697,3840,pop_6_op_e1_n18_251224_210210,pop_1_op_e2_n1_251225_022841,0.78625953,0.9481801
823,3162,pop_19_op_e2_n3_251224_190932,pop_11_op_e1_n11_251225_052112,0.8101266,0.72602
850,4298,pop_19_op_m2_n11_251224_191815,pop_7_op_m2_n8_251225_041803,0.77697843,0.77341
668,3050,pop_17_op_e2_n2_251224_183600,pop_0_op_i1_n7_251225_020904,0.8,0.88992
1715,2682,pop_11_op_m1_n3_251224_230102,pop_5_op_m2_n3_251224_205730,0.49541286,0.01872
210,954,pop_11_op_e2_n18_251224_165246,pop_2_op_e1_n1_251224_141021,0.78651685,0.49561998
1418,4070,pop_9_op_e1_n15_251224_161900,pop_4_op_m2_n10_251225_032359,0.7477477,0.12595999
614,3659,pop_16_op_m1_n6_251224_182326,pop_17_op_m2_n3_251225_072844,0.7659575,0.262
91,197,pop_0_op_m2_n14_251224_135519,pop_11_op_e1_n6_251224_164829,0.7553192,0.77652997
2825,4084,pop_7_op_m2_n17_251224_213900,pop_4_op_m2_n6_251225_032359,0.7972028,0.00533
399,509,pop_13_op_m2_n15_251224_173322,pop_15_op_e2_n15_251224_175832,0.509434,0.018410001
41,1307,pop_0_op_i1_n11_251224_134528,pop_7_op_e2_n19_251224_155616,0.68421054,0.0
2524,4146,pop_3_op_m2_n11_251224_202201,pop_5_op_m2_n15_251225_034132,0.76033056,0.000909999
837,1107,pop_19_op_m1_n17_251224_191406,pop_4_op_e1_n6_251224_143708,0.80582523,0.008049998
2278,3629,pop_19_op_e2_n5_251225_015005,pop_17_op_e2_n1_251225_072127,0.7898089,1.29782
139,1909,pop_10_op_e2_n5_251224_163729,pop_14_op_e2_n19_251224_235922,0.8161765,1.4896799
682,2584,pop_17_op_m1_n16_251224_184025,pop_4_op_m1_n17_251224_203438,0.745283,0.00079995394
491,3559,pop_15_op_e1_n15_251224_175346,pop_16_op_e2_n13_251225_070340,0.76760566,1.39098
689,3139,pop_17_op_m1_n4_251224_184025,pop_10_op_m1_n8_251225_051224,0.74336284,0.03169
2756,3538,pop_6_op_m2_n3_251224_211737,pop_16_op_e1_n10_251225_065826,0.7823529,0.006739999
988,2113,pop_2_op_m1_n16_251224_141740,pop_17_op_e1_n2_251225_010046,0.82978725,1.47208
148,1074,pop_10_op_m1_n14_251224_164130,pop_3_op_m1_n9_251224_143102,0.4516129,0.005240001
394,1984,pop_13_op_m2_n10_251224_173322,pop_15_op_e2_n1_251225_002222,0.78014183,1.49774
1343,2530,pop_7_op_m2_n6_251224_160301,pop_3_op_m2_n17_251224_202201,0.74242425,0.10404
820,1025,pop_19_op_e2_n19_251224_190932,pop_3_op_e1_n14_251224_142355,0.6442308,0.8054199
1879,2623,pop_13_op_m2_n4_251224_234834,pop_5_op_e1_n17_251224_204312,0.6183206,0.16853
3055,3862,pop_0_op_m1_n10_251225_021752,pop_1_op_m1_n3_251225_023309,0.8272727,1.4755
2602,3775,pop_4_op_m2_n15_251224_203859,pop_19_op_e2_n9_251225_075804,0.7876712,0.07303999
2195,3235,pop_18_op_e2_n11_251225_012910,pop_12_op_e1_n0_251225_054026,0.7785235,0.028269999
21,664,pop_0_op_e2_n10_251224_134950,pop_17_op_e2_n17_251224_183600,0.827957,0.33573997
337,1247,pop_13_op_e1_n0_251224_172042,pop_6_op_m1_n17_251224_154608,0.8173913,0.08653
1490,3793,pop_0_op_e1_n14_251224_192810,pop_19_op_m1_n9_251225_080316,0.7822581,1.00051
2370,3442,pop_1_op_m1_n2_251224_194832,pop_14_op_m2_n10_251225_063404,0.75438595,0.59462
2751,3936,pop_6_op_m2_n17_251224_211737,pop_2_op_m2_n12_251225_025112,0.78846157,0.04738
452,2035,pop_14_op_m1_n13_251224_174534,pop_16_op_e1_n12_251225_003913,0.81333333,0.35708
723,2118,pop_18_op_e1_n18_251224_184830,pop_17_op_e1_n7_251225_010046,0.81333333,0.40436
1762,3985,pop_12_op_e2_n18_251224_231546,pop_3_op_m1_n16_251225_030303,0.79452056,0.032899998
3307,3435,pop_12_op_m2_n6_251225_055507,pop_14_op_m1_n4_251225_062936,0.7837838,0.0012099994
913,4423,pop_1_op_m1_n17_251224_140446,pop_9_op_m1_n8_251225_045306,0.8495575,0.017600002
2154,3802,pop_17_op_m1_n7_251225_011255,pop_19_op_m2_n17_251225_080724,0.7875,1.15978
1294,3777,pop_7_op_e1_n7_251224_155243,pop_19_op_m1_n11_251225_080316,0.8055556,0.097399995
1130,2066,pop_4_op_m1_n11_251224_152507,pop_16_op_m1_n10_251225_005059,0.8348624,0.0055399984
1104,3472,pop_4_op_e1_n3_251224_143708,pop_15_op_e1_n1_251225_063845,0.82300884,0.00533
2764,4084,pop_7_op_e1_n10_251224_212213,pop_4_op_m2_n6_251225_032359,0.75510204,0.0045300014
2475,2655,pop_3_op_e1_n18_251224_200916,pop_5_op_m1_n15_251224_205314,0.48360655,1.46977
1152,2020,pop_5_op_e1_n10_251224_152859,pop_15_op_m2_n17_251225_003358,0.84615386,0.6387
4303,4411,pop_8_op_e1_n13_251225_042246,pop_9_op_m1_n15_251225_045306,0.46846846,0.0015099999
1110,2682,pop_4_op_e1_n9_251224_143708,pop_5_op_m2_n3_251224_205730,0.78571427,0.09468
4042,4138,pop_4_op_e2_n1_251225_031500,pop_5_op_m1_n7_251225_033746,0.6,0.056539997
4376,4397,pop_9_op_e1_n17_251225_044224,pop_9_op_e2_n2_251225_044740,0.81632656,0.81598
353,2273,pop_13_op_e1_n8_251224_172042,pop_19_op_e2_n18_251225_015005,0.80597013,1.4648399
1607,3862,pop_10_op_e1_n2_251224_222545,pop_1_op_m1_n3_251225_023309,0.79591835,1.43686
3178,3263,pop_11_op_e1_n8_251225_052112,pop_12_op_e2_n1_251225_054527,0.28703704,0.00835
3279,3614,pop_12_op_m1_n16_251225_055047,pop_17_op_e1_n1_251225_071627,0.7905405,0.83097
304,660,pop_12_op_m1_n16_251224_171244,pop_17_op_e2_n13_251224_183600,0.38709676,0.92917
609,1415,pop_16_op_m1_n1_251224_182326,pop_9_op_e1_n11_251224_161900,0.56,0.029479995
309,2436,pop_12_op_m1_n2_251224_171244,pop_2_op_m1_n15_251224_200232,0.79787236,0.62924004
134,3552,pop_10_op_e2_n19_251224_163729,pop_16_op_e1_n5_251225_065826,0.7785714,0.44682997
502,3715,pop_15_op_e1_n8_251224_175346,pop_18_op_m1_n4_251225_074403,0.76296294,0.73196
779,2670,pop_18_op_m2_n17_251224_190103,pop_5_op_m2_n10_251224_205730,0.7816901,1.36432
28,1317,pop_0_op_e2_n1_251224_134950,pop_7_op_m1_n10_251224_155944,0.8152174,1.42851
961,4168,pop_2_op_e1_n8_251224_141021,pop_6_op_e1_n3_251225_034519,0.8046875,0.83761
1239,2290,pop_6_op_m1_n0_251224_154608,pop_19_op_m1_n16_251225_015609,0.852459,0.09549
1840,3628,pop_13_op_e2_n4_251224_233730,pop_17_op_e2_n18_251225_072127,0.7721519,1.48083
2825,4269,pop_7_op_m2_n17_251224_213900,pop_7_op_m1_n16_251225_041334,0.733871,0.00010000169
1411,2325,pop_8_op_m2_n7_251224_161520,pop_1_op_e1_n11_251224_194128,0.7685185,0.01238
3659,4119,pop_17_op_m2_n3_251225_072844,pop_5_op_e2_n5_251225_033249,0.64084506,0.60368997
347,4306,pop_13_op_e1_n1_251224_172042,pop_8_op_e1_n16_251225_042246,0.7364341,0.75269
641,3831,pop_17_op_e1_n13_251224_183126,pop_1_op_e2_n11_251225_022841,0.7557252,1.16329
132,651,pop_10_op_e2_n17_251224_163729,pop_17_op_e1_n4_251224_183126,0.696,0.0037200004
1644,3271,pop_10_op_m1_n2_251224_223726,pop_12_op_e2_n9_251225_054527,0.80588233,1.4806399
1540,2485,pop_0_op_i1_n1_251224_192433,pop_3_op_e2_n10_251224_201332,0.8235294,1.3781999
1703,3493,pop_11_op_m1_n0_251224_230102,pop_15_op_e2_n3_251225_064411,0.74615383,0.71939003
84,814,pop_0_op_m1_n8_251224_135244,pop_19_op_e2_n13_251224_190932,0.65346533,1.30486
859,3120,pop_19_op_m2_n1_251224_191815,pop_10_op_e2_n7_251225_050712,0.7852349,0.12687
735,1362,pop_18_op_e2_n11_251224_185247,pop_8_op_e2_n14_251224_160837,0.82,0.00141
1206,2929,pop_5_op_m2_n9_251224_153547,pop_9_op_e2_n10_251224_221118,0.8198198,0.27437
3223,4178,pop_11_op_m2_n16_251225_053606,pop_6_op_e2_n12_251225_034959,0.5045045,0.021329999
1760,3757,pop_12_op_e2_n15_251224_231546,pop_19_op_e2_n0_251225_075804,0.77707005,0.0060300007
3147,3859,pop_10_op_m2_n15_251225_051638,pop_1_op_m1_n19_251225_023309,0.76296294,0.8203
248,1340,pop_11_op_m2_n17_251224_170039,pop_7_op_m2_n3_251224_160301,0.76744187,0.12537
452,3282,pop_14_op_m1_n13_251224_174534,pop_12_op_m1_n19_251225_055047,0.75,0.32941002
3572,3671,pop_16_op_e2_n7_251225_070340,pop_18_op_e1_n14_251225_073318,0.6394558,0.36683998
1109,1409,pop_4_op_e1_n8_251224_143708,pop_8_op_m2_n5_251224_161520,0.4528302,0.0
367,551,pop_13_op_e2_n4_251224_172502,pop_15_op_m2_n19_251224_181033,0.4509804,0.03058
2642,3956,pop_5_op_e2_n3_251224_204803,pop_3_op_e1_n17_251225_025438,0.7906977,0.14649001
654,657,pop_17_op_e1_n7_251224_183126,pop_17_op_e2_n0_251224_183600,0.45,0.46212
272,2639,pop_12_op_e1_n4_251224_170428,pop_5_op_e2_n19_251224_204803,0.78512394,0.015489999
1050,1805,pop_3_op_e2_n4_251224_142734,pop_12_op_m2_n5_251224_232635,0.8235294,0.0061399974
560,2445,pop_16_op_e1_n10_251224_181432,pop_2_op_m1_n6_251224_200232,0.7910448,0.012580004
2344,3451,pop_1_op_e2_n14_251224_194452,pop_14_op_m2_n19_251225_063404,0.75352114,0.0058399998
638,2598,pop_17_op_e1_n10_251224_183126,pop_4_op_m2_n11_251224_203859,0.8145161,0.0102699995
105,2979,pop_0_op_m2_n9_251224_135519,pop_9_op_m2_n5_251224_222110,0.7846154,0.021530002
1293,3080,pop_7_op_e1_n6_251224_155243,pop_0_op_m2_n19_251225_022052,0.8455285,0.018819999
267,1526,pop_12_op_e1_n18_251224_170428,pop_0_op_i1_n11_251224_192433,0.7419355,0.0
768,1302,pop_18_op_m1_n7_251224_185705,pop_7_op_e2_n14_251224_155616,0.78350514,0.010260001
2484,3530,pop_3_op_e2_n0_251224_201332,pop_15_op_m2_n3_251225_065356,0.78807944,1.475
1018,2254,pop_2_op_m2_n8_251224_142037,pop_19_op_e1_n18_251225_014412,0.8220339,0.7371
539,2809,pop_15_op_m1_n8_251224_180306,pop_7_op_m1_n2_251224_213407,0.72868216,0.02385
4159,4408,pop_6_op_e1_n0_251225_034519,pop_9_op_m1_n12_251225_045306,0.61206895,1.20787
1177,2937,pop_5_op_m1_n18_251224_153229,pop_9_op_e2_n19_251224_221118,0.8240741,1.17044
17,1728,pop_0_op_e1_n7_251224_134701,pop_11_op_m2_n15_251224_230524,0.75652176,0.21208999
1932,4107,pop_14_op_m1_n3_251225_000514,pop_5_op_e2_n11_251225_033249,0.796875,0.7204
73,2601,pop_0_op_m1_n16_251224_135244,pop_4_op_m2_n14_251224_203859,0.7826087,1.48717
2459,3218,pop_2_op_m2_n2_251224_200551,pop_11_op_m2_n11_251225_053606,0.7522124,0.017400002
1340,4414,pop_7_op_m2_n3_251224_160301,pop_9_op_m1_n18_251225_045306,0.83168316,0.11923
170,2568,pop_10_op_m2_n18_251224_164454,pop_4_op_e2_n18_251224_203033,0.75,0.04064
2598,3123,pop_4_op_m2_n11_251224_203859,pop_10_op_m1_n0_251225_051224,0.720339,0.0030199997
1725,2940,pop_11_op_m2_n12_251224_230524,pop_9_op_e2_n4_251224_221118,0.5042017,0.4267
450,564,pop_14_op_m1_n11_251224_174534,pop_16_op_e1_n14_251224_181432,0.6126126,0.56011003
2545,2785,pop_4_op_e1_n12_251224_202609,pop_7_op_e2_n16_251224_212721,0.7557252,0.00019999966
318,3988,pop_12_op_m2_n10_251224_171641,pop_3_op_m1_n19_251225_030303,0.7553957,0.03833
404,2858,pop_13_op_m2_n1_251224_173322,pop_8_op_e2_n13_251224_214932,0.7557252,0.0045299996
3308,3913,pop_12_op_m2_n7_251225_055507,pop_2_op_m1_n0_251225_024720,0.45555556,0.0019100001
68,1844,pop_0_op_m1_n11_251224_135244,pop_13_op_e2_n8_251224_233730,0.77037036,0.39793
2383,3230,pop_1_op_m2_n15_251224_195142,pop_11_op_m2_n5_251225_053606,0.7401575,0.27236003
535,735,pop_15_op_m1_n4_251224_180306,pop_18_op_e2_n11_251224_185247,0.5794392,0.65631
1177,2763,pop_5_op_m1_n18_251224_153229,pop_7_op_e1_n0_251224_212213,0.8584071,0.09217
810,3133,pop_19_op_e2_n0_251224_190932,pop_10_op_m1_n2_251225_051224,0.81208056,0.76245
1214,1578,pop_6_op_e1_n19_251224_153915,pop_0_op_m2_n11_251224_193827,0.7653061,0.08985
3207,4342,pop_11_op_m1_n18_251225_053143,pop_8_op_m1_n18_251225_043317,0.7692308,0.83369
224,4255,pop_11_op_m1_n13_251224_165649,pop_7_op_e2_n2_251225_040818,0.8,1.2405701
1987,4386,pop_15_op_e2_n4_251225_002222,pop_9_op_e2_n0_251225_044740,0.8021978,1.46001
463,2642,pop_14_op_m1_n6_251224_174534,pop_5_op_e2_n3_251224_204803,0.7823129,1.41251
586,783,pop_16_op_e2_n17_251224_181906,pop_18_op_m2_n2_251224_190103,0.5858586,0.02304
814,1310,pop_19_op_e2_n13_251224_190932,pop_7_op_e2_n4_251224_155616,0.8118812,1.28001
1526,2601,pop_0_op_i1_n11_251224_192433,pop_4_op_m2_n14_251224_203859,0.76363635,0.011670001
1911,2949,pop_14_op_e2_n2_251224_235922,pop_9_op_m1_n14_251224_221631,0.73426574,0.044680003
3315,4341,pop_13_op_e1_n15_251225_055930,pop_8_op_m1_n17_251225_043317,0.46086955,0.011069998
1253,3717,pop_6_op_m1_n4_251224_154608,pop_18_op_m1_n6_251225_074403,0.7542373,0.02565
843,887,pop_19_op_m1_n5_251224_191406,pop_1_op_e2_n0_251224_140121,0.78640777,0.09227
80,2884,pop_0_op_m1_n4_251224_135244,pop_8_op_m1_n1_251224_215632,0.7822581,1.48033
230,2743,pop_11_op_m1_n19_251224_165649,pop_6_op_m2_n0_251224_211737,0.75,0.69263
2647,3069,pop_5_op_e2_n8_251224_204803,pop_0_op_m1_n8_251225_021752,0.82165605,0.011070002
694,1387,pop_17_op_m1_n9_251224_184025,pop_8_op_m1_n1_251224_161205,0.7938144,1.4758
1028,2339,pop_3_op_e1_n1_251224_142355,pop_1_op_e2_n0_251224_194452,0.75757575,0.03581001
3766,4126,pop_19_op_e2_n19_251225_075804,pop_5_op_m1_n12_251225_033746,0.53846157,0.52389
2716,3884,pop_6_op_e2_n1_251224_210709,pop_1_op_m2_n6_251225_023701,0.8181818,0.026159998
3729,4144,pop_18_op_m2_n1_251225_074825,pop_5_op_m2_n12_251225_034132,0.6272727,0.0005099997
1127,1926,pop_4_op_e2_n9_251224_152143,pop_14_op_m1_n16_251225_000514,0.83760685,0.019210001
199,2754,pop_11_op_e1_n8_251224_164829,pop_6_op_m2_n1_251224_211737,0.79856116,0.04367
2714,3379,pop_6_op_e2_n17_251224_210709,pop_13_op_m2_n4_251225_061422,0.79617834,0.001000002
823,2046,pop_19_op_e2_n3_251224_190932,pop_16_op_e1_n7_251225_003913,0.8,0.72722995
187,2460,pop_11_op_e1_n15_251224_164829,pop_2_op_m2_n3_251224_200551,0.75630254,0.09126
616,2334,pop_16_op_m1_n8_251224_182326,pop_1_op_e1_n3_251224_194128,0.79527557,0.43314004
1390,1760,pop_8_op_m1_n5_251224_161205,pop_12_op_e2_n15_251224_231546,0.8014184,0.33052
848,3341,pop_19_op_m2_n0_251224_191815,pop_13_op_e2_n5_251225_060450,0.75,0.21249999
3012,3042,pop_0_op_e2_n3_251225_021428,pop_0_op_i1_n3_251225_020644,0.81578946,1.4730799
2367,2716,pop_1_op_m1_n18_251224_194832,pop_6_op_e2_n1_251224_210709,0.54545456,0.00282
1465,3226,pop_9_op_m1_n9_251224_162633,pop_11_op_m2_n19_251225_053606,0.875969,0.02686
376,3392,pop_13_op_m1_n12_251224_172917,pop_14_op_e1_n18_251225_061852,0.7894737,0.68065
349,2520,pop_13_op_e1_n3_251224_172042,pop_3_op_m1_n8_251224_201815,0.80991733,0.60862005
1189,4203,pop_5_op_m2_n10_251224_153547,pop_6_op_m1_n3_251225_035422,0.8549618,0.70147
1533,3371,pop_0_op_i1_n17_251224_192233,pop_13_op_m2_n15_251225_061422,0.8043478,1.50427
476,3189,pop_14_op_m2_n18_251224_174931,pop_11_op_e2_n19_251225_052631,0.77372265,0.03461
3162,4371,pop_11_op_e1_n11_251225_052112,pop_8_op_m2_n9_251225_043752,0.7721519,0.40919
665,3867,pop_17_op_e2_n18_251224_183600,pop_1_op_m1_n8_251225_023309,0.77304965,0.04578
542,1863,pop_15_op_m2_n10_251224_181033,pop_13_op_m1_n8_251224_234324,0.7746479,0.03028
4108,4200,pop_5_op_e2_n12_251225_033249,pop_6_op_m1_n18_251225_035422,0.7605634,0.49945
2287,3220,pop_19_op_m1_n13_251225_015609,pop_11_op_m2_n13_251225_053606,0.7777778,1.47933
1120,4189,pop_4_op_e2_n2_251224_152143,pop_6_op_e2_n8_251225_034959,0.8148148,0.41875002
55,3446,pop_0_op_i1_n4_251224_134318,pop_14_op_m2_n14_251225_063404,0.77272725,0.32066
156,1866,pop_10_op_m1_n4_251224_164130,pop_13_op_m2_n10_251224_234834,0.85833335,0.53879
2823,3538,pop_7_op_m2_n15_251224_213900,pop_16_op_e1_n10_251225_065826,0.76870745,0.019220002
564,1593,pop_16_op_e1_n14_251224_181432,pop_0_op_m2_n8_251224_193827,0.75438595,0.0018099993
1085,2312,pop_3_op_m2_n19_251224_143354,pop_19_op_m2_n18_251225_020114,0.8319328,0.0014999993
1902,3437,pop_14_op_e2_n0_251224_235922,pop_14_op_m1_n6_251225_062936,0.76666665,0.000909999
1813,3579,pop_13_op_e1_n13_251224_233156,pop_16_op_m1_n1_251225_070858,0.7948718,0.31381
48,4175,pop_0_op_i1_n16_251224_134318,pop_6_op_e2_n0_251225_034959,0.7752809,1.48194
418,953,pop_14_op_e1_n14_251224_173716,pop_2_op_e1_n19_251224_141021,0.7407407,0.78479004
2700,3432,pop_6_op_e1_n2_251224_210210,pop_14_op_m1_n1_251225_062936,0.7768595,0.59854996
3954,4026,pop_3_op_e1_n14_251225_025438,pop_4_op_e1_n4_251225_031040,0.46753246,0.51926
