i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
3172,3741,pop_11_op_e1_n2_251225_052112,pop_19_op_e1_n13_251225_075247,0.012335594,0.69454
1722,2828,pop_11_op_m2_n0_251224_230524,pop_7_op_m2_n1_251224_213900,0.0046923724,0.01872
1460,3991,pop_9_op_m1_n3_251224_162633,pop_3_op_m1_n3_251225_030303,0.048311237,0.009359999
1281,1903,pop_7_op_e1_n12_251224_155243,pop_14_op_e2_n10_251224_235922,0.01916634,0.86267
1064,4288,pop_3_op_m1_n17_251224_143102,pop_7_op_m2_n17_251225_041803,0.0050421264,0.10997
3033,4276,pop_0_op_i1_n17_251225_020904,pop_7_op_m1_n6_251225_041334,0.027970025,0.04467
158,2830,pop_10_op_m1_n6_251224_164130,pop_7_op_m2_n3_251224_213900,0.022551399,0.01751
621,3135,pop_16_op_m2_n13_251224_182728,pop_10_op_m1_n4_251225_051224,0.010668845,0.83379
2182,3701,pop_18_op_e1_n14_251225_012310,pop_18_op_e2_n9_251225_073846,0.025296718,0.28533998
5,888,pop_0_op_e1_n14_251224_134701,pop_1_op_e2_n10_251224_140121,0.030152092,0.019919999
2818,3577,pop_7_op_m2_n10_251224_213900,pop_16_op_m1_n12_251225_070858,0.010830185,1.46665
32,103,pop_0_op_e2_n5_251224_134950,pop_0_op_m2_n7_251224_135519,0.044395942,0.030789997
1417,3541,pop_9_op_e1_n13_251224_161900,pop_16_op_e1_n13_251225_065826,0.015797494,0.061069995
3068,3497,pop_0_op_m1_n7_251225_021752,pop_15_op_e2_n7_251225_064411,0.017794777,0.016699998
3468,3612,pop_15_op_e1_n16_251225_063845,pop_17_op_e1_n17_251225_071627,0.010193352,0.68276
1834,2955,pop_13_op_e2_n17_251224_233730,pop_9_op_m1_n1_251224_221631,0.013585319,0.13201001
2096,3594,pop_16_op_m2_n3_251225_005606,pop_16_op_m2_n15_251225_071226,0.027098441,0.0018099993
3134,3731,pop_10_op_m1_n3_251225_051224,pop_18_op_m2_n3_251225_074825,0.0025799724,0.73388
1231,1989,pop_6_op_e2_n18_251224_154252,pop_15_op_e2_n6_251225_002222,0.013809712,0.00020000339
769,3470,pop_18_op_m1_n8_251224_185705,pop_15_op_e1_n18_251225_063845,0.00985097,0.74483997
2469,2930,pop_3_op_e1_n11_251224_200916,pop_9_op_e2_n11_251224_221118,0.01841283,0.59392995
61,2039,pop_0_op_i1_n7_251224_134318,pop_16_op_e1_n16_251225_003913,0.02265944,1.10735
2247,3970,pop_19_op_e1_n11_251225_014412,pop_3_op_e2_n18_251225_025848,0.019795079,0.09538007
1725,2528,pop_11_op_m2_n12_251224_230524,pop_3_op_m2_n15_251224_202201,0.012555513,0.09337
