i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
2694,3085,pop_3_op_e1_n11_251008_004029,pop_7_op_m2_n4_251008_092925,0.7421875,1.25048
2689,4313,pop_2_op_m2_n7_251008_001242,pop_3_op_e1_n16_251021_090929,0.69411767,0.59928
310,3849,pop_12_op_e2_n4_251005_160612,pop_16_op_e1_n3_251024_094316,0.7155172,1.2674501
2353,4169,pop_17_op_m1_n7_251009_071749,pop_1_op_e2_n12_251018_185448,0.7111111,0.34078002
1289,4020,pop_5_op_m2_n14_251005_044551,pop_18_op_e2_n1_251024_131504,0.7090909,0.33710992
1344,2573,pop_6_op_m1_n10_251005_060356,pop_1_op_e2_n8_251007_213131,0.7010309,1.26591
3068,3522,pop_7_op_m1_n7_251008_085951,pop_12_op_e1_n10_251024_032137,0.56578946,0.61076
802,3316,pop_18_op_m1_n2_251006_040930,pop_0_op_i1_n5_251016_142943,0.6741573,1.29516
825,3682,pop_18_op_m2_n5_251006_043605,pop_14_op_e1_n11_251024_063309,0.6759259,0.54565
3403,4557,pop_10_op_m1_n0_251024_010057,pop_6_op_e1_n2_251023_174530,0.57831323,1.0601699
1383,1722,pop_7_op_e1_n0_251005_065816,pop_0_op_m2_n15_251007_204021,0.67391306,0.27813995
329,3983,pop_12_op_m1_n3_251005_163256,pop_17_op_m2_n2_251024_122850,0.6597938,0.35677004
1514,4715,pop_8_op_m1_n2_251005_093415,pop_8_op_e1_n4_251023_205917,0.69911504,1.26595
308,2165,pop_12_op_e2_n2_251005_160612,pop_15_op_e2_n18_251009_024009,0.7692308,0.0
4338,4840,pop_3_op_e2_n2_251021_192212,pop_9_op_m2_n11_251023_234634,0.5714286,1.24741
2860,3293,pop_5_op_e1_n18_251008_041943,pop_0_op_i1_n11_251016_142943,0.7816092,0.32989
1042,3781,pop_2_op_m1_n6_251004_230449,pop_15_op_e2_n13_251024_083105,0.6893204,0.16096997
1,3691,pop_0_op_e1_n10_251004_190649,pop_14_op_e1_n2_251024_063309,0.6533333,0.0
627,945,pop_16_op_e2_n3_251006_000601,pop_1_op_e2_n7_251004_205709,0.6282051,0.5426301
825,1767,pop_18_op_m2_n5_251006_043605,pop_10_op_e2_n1_251008_151704,0.7280702,1.32954
2267,4497,pop_16_op_m1_n1_251009_051647,pop_5_op_e2_n2_251023_163527,0.7671233,1.31538
859,2418,pop_19_op_e2_n19_251006_053013,pop_18_op_m1_n11_251009_092244,0.73426574,1.36592
212,786,pop_11_op_e1_n6_251005_135625,pop_18_op_e2_n5_251006_034151,0.5470086,0.64503
2655,4070,pop_2_op_m1_n11_251007_234356,pop_19_op_e1_n10_251024_142543,0.70873785,0.0
749,4271,pop_17_op_m2_n6_251006_024659,pop_2_op_m1_n14_251020_162331,0.72321427,0.4436201
1015,3611,pop_2_op_e2_n17_251004_223826,pop_13_op_e1_n1_251024_045717,0.5731707,0.68989
3159,3318,pop_8_op_m2_n18_251008_112303,pop_0_op_i1_n6_251016_142943,0.6619718,0.32989
2596,4481,pop_1_op_m2_n10_251007_222155,pop_5_op_e1_n5_251023_161129,0.46296296,1.10859
2802,3618,pop_4_op_e2_n1_251008_025747,pop_13_op_e1_n8_251024_045717,0.6853933,0.32989
1512,1781,pop_8_op_m1_n19_251005_093415,pop_10_op_m1_n14_251008_154720,0.70408165,1.10859
3650,4700,pop_13_op_m1_n19_251024_054456,pop_7_op_m2_n8_251023_203511,0.13095239,0.14611
1995,4279,pop_13_op_e1_n9_251008_220023,pop_2_op_m1_n3_251020_162331,0.7372881,0.060169935
1582,3526,pop_9_op_m1_n11_251005_112005,pop_12_op_e1_n14_251024_032137,0.625,1.73065
4387,4399,pop_4_op_e1_n10_251022_222736,pop_4_op_e1_n3_251022_222736,0.61,0.3352201
536,1799,pop_15_op_e2_n10_251005_222244,pop_10_op_m2_n12_251008_161733,0.80588233,1.45918
370,3191,pop_13_op_e1_n4_251005_172726,pop_9_op_e2_n10_251008_122237,0.77380955,0.8473002
2281,4855,pop_16_op_m2_n14_251009_054828,pop_9_op_m2_n7_251023_234634,0.6785714,0.016110003
2602,3865,pop_1_op_m2_n16_251007_222155,pop_16_op_e2_n18_251024_100419,0.7394958,1.3520799
920,4575,pop_1_op_e1_n2_251004_203346,pop_6_op_e2_n19_251023_180930,0.69512194,1.48154
1692,2248,pop_0_op_i1_n7_251007_190335,pop_16_op_e2_n2_251009_044302,0.8150685,1.75348
631,4355,pop_16_op_e2_n7_251006_000601,pop_3_op_m1_n18_251022_062215,0.61702126,0.15135002
3334,4560,pop_0_op_m1_n17_251017_184642,pop_6_op_e1_n5_251023_174530,0.5492958,0.2622199
2310,3023,pop_17_op_e1_n4_251009_061755,pop_7_op_e1_n2_251008_080228,0.6422764,0.49450994
1604,3422,pop_9_op_m2_n13_251005_114535,pop_10_op_m2_n0_251024_012452,0.68,0.51473
1102,2539,pop_3_op_e2_n6_251005_002228,pop_1_op_e1_n12_251007_210614,0.5538462,0.67276
1539,2742,pop_8_op_m2_n8_251005_100047,pop_3_op_m1_n1_251008_013345,0.6956522,0.5145099
2605,3253,pop_1_op_m2_n19_251007_222155,pop_0_op_e1_n13_251017_013915,0.5744681,0.50909996
4568,4675,pop_6_op_e2_n12_251023_180930,pop_7_op_m1_n3_251023_201120,0.39240506,0.80548
72,2123,pop_0_op_i1_n6_251004_184152,pop_14_op_m2_n16_251009_013943,0.7815126,0.5882499
780,996,pop_18_op_e2_n17_251006_034151,pop_2_op_e1_n17_251004_221213,0.720339,1.7914801
2426,4045,pop_18_op_m1_n19_251009_092244,pop_18_op_m1_n6_251024_133718,0.67058825,1.3031099
1648,3059,pop_0_op_e2_n17_251007_194925,pop_7_op_m1_n17_251008_085951,0.60747665,0.0
3030,3401,pop_7_op_e1_n9_251008_080228,pop_10_op_e2_n8_251024_003548,0.64705884,0.35774994
472,1751,pop_14_op_e2_n7_251005_203509,pop_10_op_e1_n5_251008_135036,0.7413793,1.1493
1517,3199,pop_8_op_m1_n5_251005_093415,pop_9_op_e2_n18_251008_122237,0.75555557,1.51565
516,3730,pop_15_op_e1_n10_251005_215714,pop_14_op_m1_n1_251024_071958,0.6448598,0.08864999
1613,4043,pop_9_op_m2_n3_251005_114535,pop_18_op_m1_n4_251024_133718,0.6666667,0.57043004
2114,3365,pop_14_op_m1_n8_251009_010748,pop_0_op_m2_n9_251018_025242,0.777027,0.59092
2289,3909,pop_16_op_m2_n3_251009_054828,pop_16_op_m2_n4_251024_105213,0.6976744,0.039539933
3467,4088,pop_11_op_e2_n15_251024_021136,pop_19_op_e1_n9_251024_142543,0.37623763,1.1519699
1882,3091,pop_11_op_m2_n15_251008_182509,pop_8_op_e1_n0_251008_095853,0.43939394,0.78389
1595,4362,pop_9_op_m1_n5_251005_112005,pop_3_op_m1_n6_251022_062215,0.64835167,0.020940065
1400,2080,pop_7_op_e1_n7_251005_065816,pop_14_op_e2_n13_251009_003531,0.80128205,0.7207
1163,4686,pop_4_op_e1_n8_251005_013931,pop_7_op_m2_n13_251023_203511,0.5641026,1.1177099
3315,4674,pop_0_op_i1_n4_251016_195425,pop_7_op_m1_n2_251023_201120,0.6212121,1.07313
172,3093,pop_10_op_m1_n6_251005_130233,pop_8_op_e1_n11_251008_095853,0.75,0.17333007
678,3427,pop_17_op_e1_n13_251006_012645,pop_10_op_m2_n14_251024_012452,0.5151515,1.29449
2385,4045,pop_18_op_e1_n18_251009_081901,pop_18_op_m1_n6_251024_133718,0.75,1.5684199
6,971,pop_0_op_e1_n15_251004_190649,pop_1_op_m2_n12_251004_214556,0.3255814,1.33503
3080,3910,pop_7_op_m2_n18_251008_092925,pop_16_op_m2_n5_251024_105213,0.7033898,0.34473002
35,113,pop_0_op_e2_n5_251004_192837,pop_0_op_m2_n5_251004_200931,0.48,0.0
1548,3871,pop_9_op_e1_n16_251005_102726,pop_16_op_e2_n5_251024_100419,0.63809526,0.5145099
3353,3822,pop_0_op_m2_n16_251018_025242,pop_15_op_m2_n15_251024_091905,0.5940594,0.60005
3791,3947,pop_15_op_e2_n5_251024_083105,pop_17_op_e2_n6_251024_114020,0.19101124,0.40363002
2004,3229,pop_13_op_e2_n17_251008_223001,pop_9_op_m2_n0_251008_132009,0.175,0.9452599
2290,3928,pop_16_op_m2_n4_251009_054828,pop_17_op_e1_n3_251024_111623,0.7421384,1.26001
3425,4078,pop_10_op_m2_n12_251024_012452,pop_19_op_e1_n18_251024_142543,0.25373134,1.1622001
1346,2174,pop_6_op_m1_n12_251005_060356,pop_15_op_e2_n8_251009_024009,0.8034682,0.28055
840,3792,pop_19_op_e1_n19_251006_050326,pop_15_op_e2_n6_251024_083105,0.68421054,0.95324004
2699,3202,pop_3_op_e1_n17_251008_004029,pop_9_op_e2_n2_251008_122237,0.63247865,0.81358993
67,2229,pop_0_op_i1_n4_251004_181821,pop_16_op_e1_n3_251009_041404,0.8716216,1.0888699
2456,4339,pop_19_op_e1_n0_251009_102606,pop_3_op_e2_n3_251021_192212,0.71311474,0.64681995
1885,2762,pop_11_op_m2_n18_251008_182509,pop_3_op_m2_n1_251008_020200,0.38938054,0.84196997
181,3692,pop_10_op_m2_n14_251005_132908,pop_14_op_e1_n3_251024_063309,0.6909091,0.42723
679,3575,pop_17_op_e1_n14_251006_012645,pop_12_op_m1_n4_251024_040907,0.7222222,1.7605
1192,2297,pop_4_op_m1_n16_251005_023233,pop_17_op_e1_n10_251009_061755,0.7407407,0.12988997
556,4720,pop_15_op_m1_n10_251005_224832,pop_8_op_e1_n9_251023_205917,0.7007874,1.61462
2135,3868,pop_14_op_m2_n9_251009_013943,pop_16_op_e2_n2_251024_100419,0.7151899,0.95992
3247,4292,pop_9_op_m2_n8_251008_132009,pop_2_op_m2_n15_251021_020748,0.7058824,0.053660035
456,3179,pop_14_op_e2_n10_251005_203509,pop_9_op_e1_n18_251008_115314,0.751938,0.0
2288,2351,pop_16_op_m2_n2_251009_054828,pop_17_op_m1_n5_251009_071749,0.24806201,0.15135002
4153,4624,pop_1_op_e1_n16_251018_094429,pop_7_op_e1_n0_251023_192250,0.5362319,0.98785996
2745,3948,pop_3_op_m1_n4_251008_013345,pop_17_op_e2_n7_251024_114020,0.73333335,1.1894599
384,2206,pop_13_op_e2_n17_251005_175123,pop_15_op_m2_n19_251009_034459,0.797546,1.6481099
341,3716,pop_12_op_m2_n14_251005_165945,pop_14_op_e2_n7_251024_065552,0.7117117,1.42535
1371,2791,pop_6_op_m2_n17_251005_063028,pop_4_op_e2_n0_251008_025747,0.6785714,1.06389
2780,3083,pop_4_op_e1_n18_251008_022932,pop_7_op_m2_n2_251008_092925,0.5375,0.24489999
2746,3118,pop_3_op_m1_n5_251008_013345,pop_8_op_e2_n16_251008_102531,0.65625,0.1461401
2689,4490,pop_2_op_m2_n7_251008_001242,pop_5_op_e2_n13_251023_163527,0.61904764,0.59928
439,451,pop_14_op_e1_n13_251005_200841,pop_14_op_e1_n6_251005_200841,0.38541666,0.31491005
1925,2716,pop_12_op_e2_n18_251008_192557,pop_3_op_e2_n14_251008_010745,0.6086956,0.0
1321,3861,pop_6_op_e1_n8_251005_051231,pop_16_op_e2_n14_251024_100419,0.6344086,0.47196996
1476,4664,pop_8_op_e1_n4_251005_084436,pop_7_op_m1_n11_251023_201120,0.6666667,0.55596006
806,2928,pop_18_op_m1_n6_251006_040930,pop_5_op_m2_n7_251008_054321,0.7264151,1.02041
149,1072,pop_10_op_e2_n1_251005_123458,pop_3_op_e1_n15_251004_235708,0.58536583,0.49334013
1446,1688,pop_7_op_m2_n12_251005_081804,pop_0_op_i1_n5_251007_190335,0.5967742,0.5993
513,2121,pop_14_op_m2_n8_251005_212934,pop_14_op_m2_n14_251009_013943,0.7387387,1.3955901
3125,4774,pop_8_op_e2_n4_251008_102531,pop_8_op_m2_n4_251023_221032,0.6851852,1.28697
1042,2549,pop_2_op_m1_n6_251004_230449,pop_1_op_e1_n4_251007_210614,0.61764705,0.61924005
1343,2709,pop_6_op_m1_n0_251005_060356,pop_3_op_e1_n8_251008_004029,0.5471698,0.58798003
1984,4407,pop_13_op_e1_n17_251008_220023,pop_4_op_e2_n10_251023_063208,0.61728394,0.15675998
2104,4822,pop_14_op_m1_n17_251009_010748,pop_9_op_m1_n13_251023_232311,0.7338129,0.0052700043
1512,4145,pop_8_op_m1_n19_251005_093415,pop_19_op_m2_n9_251024_153447,0.54285717,0.22933996
168,1823,pop_10_op_m1_n1_251005_130233,pop_11_op_e1_n16_251008_164953,0.8111888,0.35039008
1136,3887,pop_3_op_m2_n19_251005_011247,pop_16_op_m1_n2_251024_102751,0.61627907,0.005409956
2567,3991,pop_1_op_e2_n2_251007_213131,pop_18_op_e1_n0_251024_125241,0.7096774,0.20141983
283,821,pop_12_op_e1_n16_251005_154051,pop_18_op_m2_n1_251006_043605,0.6421053,0.87590003
3351,4156,pop_0_op_m2_n14_251018_025242,pop_1_op_e1_n19_251018_094429,0.5479452,0.7356399
1366,3621,pop_6_op_m2_n12_251005_063028,pop_13_op_e2_n10_251024_052024,0.7307692,0.9383
1214,4457,pop_4_op_m2_n18_251005_025859,pop_4_op_m2_n1_251023_154845,0.5974026,0.33317006
1426,2706,pop_7_op_m1_n12_251005_075243,pop_3_op_e1_n5_251008_004029,0.7,0.73193
2109,2738,pop_14_op_m1_n3_251009_010748,pop_3_op_m1_n16_251008_013345,0.7058824,0.50294006
850,3215,pop_19_op_e2_n10_251006_053013,pop_9_op_m1_n15_251008_125044,0.72477067,1.62953
44,613,pop_0_op_i1_n11_251004_181821,pop_16_op_e1_n8_251005_234007,0.7282609,0.0
2706,3488,pop_3_op_e1_n5_251008_004029,pop_11_op_m1_n16_251024_023315,0.6666667,0.5145099
2453,2989,pop_18_op_m2_n7_251009_095455,pop_6_op_m1_n8_251008_070651,0.52991456,1.65553
3467,3808,pop_11_op_e2_n15_251024_021136,pop_15_op_m1_n2_251024_085518,0.32222223,1.0002301
1833,4839,pop_11_op_e1_n7_251008_164953,pop_9_op_m2_n10_251023_234634,0.7515528,0.3668301
2503,3227,pop_19_op_m1_n16_251009_112827,pop_9_op_m1_n8_251008_125044,0.615942,0.0
1987,4768,pop_13_op_e1_n1_251008_220023,pop_8_op_m2_n17_251023_221032,0.76666665,1.2588701
1095,1974,pop_3_op_e2_n18_251005_002228,pop_12_op_m2_n8_251008_202653,0.7837838,0.78389
2030,3171,pop_13_op_m1_n4_251008_230239,pop_9_op_e1_n10_251008_115314,0.42016807,1.5201
642,3954,pop_16_op_m1_n17_251006_003147,pop_17_op_m1_n12_251024_120509,0.73170733,1.1450601
319,1560,pop_12_op_m1_n12_251005_163256,pop_9_op_e2_n0_251005_105346,0.49,0.34142005
811,4650,pop_18_op_m2_n10_251006_043605,pop_7_op_e2_n16_251023_194652,0.7105263,0.9425701
630,1623,pop_16_op_e2_n6_251006_000601,pop_0_op_e1_n12_251007_192850,0.70652175,1.4756399
110,3185,pop_0_op_m2_n2_251004_200931,pop_9_op_e1_n5_251008_115314,0.75490195,0.32989
515,2498,pop_15_op_e1_n0_251005_215714,pop_19_op_m1_n11_251009_112827,0.7380952,1.5130299
437,3931,pop_14_op_e1_n11_251005_200841,pop_17_op_e1_n6_251024_111623,0.69,0.09064007
2655,3748,pop_2_op_m1_n11_251007_234356,pop_14_op_m2_n18_251024_074310,0.61290324,1.74688
3385,3509,pop_10_op_e2_n0_251024_003548,pop_11_op_m2_n17_251024_025715,0.26666668,1.42537
3384,4343,pop_10_op_e1_n9_251024_001106,pop_3_op_e2_n7_251021_192212,0.45555556,0.9439
2243,4029,pop_16_op_e2_n16_251009_044302,pop_18_op_m1_n0_251024_133718,0.725,0.14188004
3483,3506,pop_11_op_m1_n11_251024_023315,pop_11_op_m2_n14_251024_025715,0.25,0.0
783,789,pop_18_op_e2_n2_251006_034151,pop_18_op_e2_n9_251006_034151,0.25714287,0.27111006
823,4375,pop_18_op_m2_n3_251006_043605,pop_3_op_m2_n18_251022_150641,0.7226891,0.24526
2414,2434,pop_18_op_e2_n8_251009_085040,pop_18_op_m1_n8_251009_092244,0.50955415,0.34025997
3200,4557,pop_9_op_e2_n19_251008_122237,pop_6_op_e1_n2_251023_174530,0.7019231,0.0
739,3240,pop_17_op_m2_n15_251006_024659,pop_9_op_m2_n1_251008_132009,0.76760566,1.44085
2416,3821,pop_18_op_m1_n0_251009_092244,pop_15_op_m2_n14_251024_091905,0.7222222,1.30859
502,3382,pop_14_op_m2_n16_251005_212934,pop_10_op_e1_n7_251024_001106,0.7067669,0.77206993
842,2407,pop_19_op_e1_n3_251006_050326,pop_18_op_e2_n1_251009_085040,0.79761904,0.58598995
728,2167,pop_17_op_m1_n5_251006_022111,pop_15_op_e2_n1_251009_024009,0.79432625,1.45918
807,2628,pop_18_op_m1_n7_251006_040930,pop_2_op_e1_n3_251007_224815,0.7352941,0.0
1851,3079,pop_11_op_e2_n5_251008_172005,pop_7_op_m2_n17_251008_092925,0.53521127,1.10415
561,1159,pop_15_op_m1_n15_251005_224832,pop_4_op_e1_n4_251005_013931,0.7244898,1.40175
1464,4220,pop_8_op_e1_n10_251005_084436,pop_1_op_m2_n4_251019_125805,0.6125,0.64465
1474,3321,pop_8_op_e1_n2_251005_084436,pop_0_op_i1_n7_251016_195425,0.6883117,1.24626
3061,3208,pop_7_op_m1_n19_251008_085951,pop_9_op_e2_n9_251008_122237,0.6666667,0.15675998
2949,3651,pop_6_op_e1_n8_251008_061122,pop_13_op_m1_n1_251024_054456,0.6979167,0.5145099
175,1757,pop_10_op_m1_n9_251005_130233,pop_10_op_e2_n10_251008_151704,0.7785714,0.51366
4201,4662,pop_1_op_m1_n5_251019_050218,pop_7_op_m1_n0_251023_201120,0.3625,0.12703001
425,4714,pop_13_op_m2_n19_251005_194129,pop_8_op_e1_n3_251023_205917,0.62352943,0.70763993
1664,4657,pop_0_op_i1_n11_251007_183925,pop_7_op_e2_n5_251023_194652,0.69135803,1.2337099
573,677,pop_15_op_m1_n8_251005_224832,pop_17_op_e1_n12_251006_012645,0.20652173,0.35394
1646,1907,pop_0_op_e2_n15_251007_194925,pop_12_op_e1_n1_251008_185635,0.6363636,0.15675998
1129,4672,pop_3_op_m2_n12_251005_011247,pop_7_op_m1_n19_251023_201120,0.44827586,1.7372899
1779,2190,pop_10_op_m1_n12_251008_154720,pop_15_op_m1_n4_251009_031407,0.53333336,1.9442999
4413,4736,pop_4_op_e2_n16_251023_063208,pop_8_op_e2_n5_251023_212218,0.6097561,0.0
2405,3707,pop_18_op_e2_n18_251009_085040,pop_14_op_e2_n17_251024_065552,0.7407407,0.0
3399,3745,pop_10_op_e2_n5_251024_003548,pop_14_op_m2_n15_251024_074310,0.61538464,0.91515005
2049,2222,pop_13_op_m2_n3_251008_233431,pop_16_op_e1_n15_251009_041404,0.36,0.39945996
1291,4549,pop_5_op_m2_n16_251005_044551,pop_6_op_e1_n13_251023_174530,0.49056605,0.40204
3712,4469,pop_14_op_e2_n3_251024_065552,pop_5_op_e1_n12_251023_161129,0.5168539,1.58714
3918,4708,pop_17_op_e1_n12_251024_111623,pop_8_op_e1_n16_251023_205917,0.34177214,0.53990996
1280,3956,pop_5_op_m1_n6_251005_041917,pop_17_op_m1_n14_251024_120509,0.41379312,1.14763
3166,3783,pop_8_op_m2_n6_251008_112303,pop_15_op_e2_n16_251024_083105,0.7079646,0.28938007
463,1268,pop_14_op_e2_n17_251005_203509,pop_5_op_m1_n13_251005_041917,0.6728972,0.92919004
1382,3482,pop_6_op_m2_n9_251005_063028,pop_11_op_m1_n10_251024_023315,0.61904764,1.24801
3734,3832,pop_14_op_m1_n5_251024_071958,pop_15_op_m2_n6_251024_091905,0.3125,0.118719816
1587,2182,pop_9_op_m1_n16_251005_112005,pop_15_op_m1_n15_251009_031407,0.74311924,0.39625
837,3579,pop_19_op_e1_n16_251006_050326,pop_12_op_m1_n8_251024_040907,0.6814159,1.09621
1322,4601,pop_6_op_e1_n9_251005_051231,pop_6_op_m1_n7_251023_183346,0.6972477,0.75672007
385,2372,pop_13_op_e2_n18_251005_175123,pop_17_op_m2_n6_251009_074842,0.777027,1.60997
468,4180,pop_14_op_e2_n3_251005_203509,pop_1_op_e2_n4_251018_185448,0.6875,0.73328006
1380,2171,pop_6_op_m2_n7_251005_063028,pop_15_op_e2_n5_251009_024009,0.7638889,1.3075399
1746,4384,pop_10_op_e1_n19_251008_135036,pop_3_op_m2_n8_251022_150641,0.67,1.16881
619,1667,pop_16_op_e2_n13_251006_000601,pop_0_op_i1_n13_251007_183925,0.6888889,1.17497
1813,2214,pop_10_op_m2_n7_251008_161733,pop_15_op_m2_n8_251009_034459,0.35714287,0.60465
2125,3420,pop_14_op_m2_n18_251009_013943,pop_10_op_m1_n8_251024_010057,0.7032258,0.5430701
983,1446,pop_1_op_m2_n5_251004_214556,pop_7_op_m2_n12_251005_081804,0.64444447,0.92919004
3505,3955,pop_11_op_m2_n13_251024_025715,pop_17_op_m1_n13_251024_120509,0.26881722,1.5399501
1486,1584,pop_8_op_e2_n13_251005_091107,pop_9_op_m1_n13_251005_112005,0.7132353,1.23531
2144,3928,pop_15_op_e1_n17_251009_021028,pop_17_op_e1_n3_251024_111623,0.7721519,0.53953004
2813,4181,pop_4_op_m1_n11_251008_032535,pop_1_op_e2_n5_251018_185448,0.51785713,0.44734
2123,2656,pop_14_op_m2_n16_251009_013943,pop_2_op_m1_n12_251007_234356,0.66935486,0.76137996
51,858,pop_0_op_i1_n14_251004_184152,pop_19_op_e2_n18_251006_053013,0.68,0.8444799
2,2250,pop_0_op_e1_n11_251004_190649,pop_16_op_e2_n4_251009_044302,0.8031496,1.45596
2118,4161,pop_14_op_m2_n11_251009_013943,pop_1_op_e1_n5_251018_094429,0.6923077,0.06991005
94,3150,pop_0_op_m1_n6_251004_194723,pop_8_op_m2_n0_251008_112303,0.71153843,0.08814001
3684,4580,pop_14_op_e1_n13_251024_063309,pop_6_op_e2_n5_251023_180930,0.61702126,0.0
635,2393,pop_16_op_m1_n10_251006_003147,pop_18_op_e1_n7_251009_081901,0.76969695,0.78389
2636,3495,pop_2_op_e2_n10_251007_231500,pop_11_op_m1_n4_251024_023315,0.64044946,0.95992
1403,3222,pop_7_op_e2_n0_251005_072556,pop_9_op_m1_n3_251008_125044,0.76229507,1.38515
2099,2188,pop_14_op_m1_n12_251009_010748,pop_15_op_m1_n2_251009_031407,0.4661017,1.5034599
1499,2150,pop_8_op_e2_n7_251005_091107,pop_15_op_e1_n4_251009_021028,0.70873785,0.83745
1517,3047,pop_8_op_m1_n5_251005_093415,pop_7_op_e2_n6_251008_083110,0.7410714,1.18576
88,681,pop_0_op_m1_n19_251004_194723,pop_17_op_e1_n16_251006_012645,0.43333334,0.5145099
359,2837,pop_13_op_e1_n12_251005_172726,pop_4_op_m2_n15_251008_035253,0.6875,0.10114002
460,2537,pop_14_op_e2_n14_251005_203509,pop_1_op_e1_n10_251007_210614,0.733871,0.47513008
1090,3156,pop_3_op_e2_n13_251005_002228,pop_8_op_m2_n15_251008_112303,0.67469877,0.5145099
1588,3054,pop_9_op_m1_n17_251005_112005,pop_7_op_m1_n12_251008_085951,0.75,0.91813993
410,439,pop_13_op_m1_n5_251005_191524,pop_14_op_e1_n13_251005_200841,0.38043478,0.60565007
241,3679,pop_11_op_m1_n14_251005_144822,pop_13_op_m2_n9_251024_060908,0.7480916,0.10655004
615,2019,pop_16_op_e2_n0_251006_000601,pop_13_op_m1_n12_251008_230239,0.7372881,1.13164
1832,3822,pop_11_op_e1_n6_251008_164953,pop_15_op_m2_n15_251024_091905,0.59090906,1.38394
202,794,pop_11_op_e1_n15_251005_135625,pop_18_op_m1_n13_251006_040930,0.63829786,0.60849
871,1124,pop_19_op_m1_n11_251006_055659,pop_3_op_m1_n8_251005_004701,0.68421054,1.61989
1467,2399,pop_8_op_e1_n13_251005_084436,pop_18_op_e2_n12_251009_085040,0.77037036,1.2717199
914,1415,pop_1_op_e1_n15_251004_203346,pop_7_op_e2_n2_251005_072556,0.66292137,0.49896002
53,1602,pop_0_op_i1_n15_251004_184152,pop_9_op_m2_n11_251005_114535,0.6753247,0.58681
