pair_idx,heuristic_id_1,heuristic_id_2,raw_app_type,task_name,d_codebleu,d_ngram,d_weighted_ngram,d_syntax,d_dataflow,cb_d_perf
6702,pop_4_op_m2_n2_251224_152807,pop_15_op_m2_n0_251224_181033,bin_greedy,BinPacking,0.7354074073264208,0.904301839510672,0.8928039802712019,0.6266666666666667,0.5178571428571428,0.023850000000000003
6703,pop_4_op_m2_n2_251224_152807,pop_3_op_m2_n9_251224_202201,bin_greedy,BinPacking,0.6464728185345581,0.7878773413323716,0.7636223984143261,0.6296296296296297,0.40476190476190477,0.18352
6704,pop_4_op_m2_n2_251224_152807,pop_1_op_e2_n3_251225_022841,bin_greedy,BinPacking,0.7302726965344437,0.9328452391418486,0.9057152776606164,0.5211267605633803,0.5614035087719298,0.01177
6705,pop_4_op_m2_n2_251224_152807,pop_12_op_m1_n8_251224_232125,bin_greedy,BinPacking,0.729556844264523,0.90630777155638,0.8890932792855556,0.5974025974025974,0.5254237288135593,0.02365
6706,pop_4_op_m2_n2_251224_152807,pop_10_op_m2_n14_251224_164454,bin_greedy,BinPacking,0.7354074073264208,0.904301839510672,0.8928039802712019,0.6266666666666667,0.5178571428571428,0.023850000000000003
6707,pop_4_op_m2_n2_251224_152807,pop_16_op_m2_n11_251225_071226,bin_greedy,BinPacking,0.7380853389663413,0.9355395292550858,0.9096589694674223,0.48809523809523814,0.6190476190476191,0.009049999999999999
6708,pop_4_op_m2_n2_251224_152807,pop_1_op_e1_n17_251224_194128,bin_greedy,BinPacking,0.6953131453855045,0.8464845381795408,0.8411851556619423,0.6818181818181819,0.4117647058823529,1.4845499999999998
6709,pop_4_op_m2_n2_251224_152807,pop_13_op_e2_n0_251224_233730,bin_greedy,BinPacking,0.7484525209619614,0.9369967735646563,0.9228443380789227,0.5604395604395604,0.5735294117647058,0.65932
6710,pop_4_op_m2_n2_251224_152807,pop_9_op_e2_n11_251225_044740,bin_greedy,BinPacking,0.7576447594541305,0.9319313588563212,0.9049088596399861,0.686046511627907,0.5076923076923077,0.01439
6711,pop_4_op_m2_n2_251224_152807,pop_17_op_m2_n3_251224_184426,bin_greedy,BinPacking,0.7278346624330656,0.9000553501415345,0.8886611163890892,0.6716417910447761,0.4509803921568627,0.02475
6712,pop_4_op_m2_n2_251224_152807,pop_17_op_e2_n2_251224_183600,bin_greedy,BinPacking,0.7198645049421846,0.9090287264778554,0.9011607484472538,0.6164383561643836,0.4528301886792453,0.59463
6713,pop_4_op_m2_n2_251224_152807,pop_0_op_e1_n15_251224_192810,bin_greedy,BinPacking,0.7139692078437372,0.8974092535636053,0.8937056730494386,0.6599999999999999,0.40476190476190477,1.3888699999999998
6714,pop_4_op_m2_n2_251224_152807,pop_3_op_e1_n10_251224_200916,bin_greedy,BinPacking,0.6825702410083576,0.8779665831178048,0.8654647525565634,0.5151515151515151,0.4716981132075472,1.4845499999999998
6715,pop_4_op_m2_n2_251224_152807,pop_14_op_e2_n19_251225_062408,bin_greedy,BinPacking,0.7657790027855255,0.9371727660719288,0.9117191071391385,0.6625,0.5517241379310345,0.01047
6716,pop_4_op_m2_n2_251224_152807,pop_0_op_e1_n9_251224_134701,bin_greedy,BinPacking,0.7513410771995014,0.8450172989504957,0.8409709835749319,0.7241379310344828,0.5952380952380952,1.4845499999999998
6717,pop_4_op_m2_n2_251224_152807,pop_2_op_e2_n14_251224_141407,bin_greedy,BinPacking,0.6781441813262358,0.8567186342665482,0.8470895054493748,0.5901639344262295,0.41860465116279066,0.02072
6718,pop_4_op_m2_n2_251224_152807,pop_19_op_e1_n8_251225_014412,bin_greedy,BinPacking,0.7340921353059627,0.933062113538232,0.9150711335679717,0.5,0.5882352941176471,1.4845499999999998
6719,pop_4_op_m2_n2_251224_152807,pop_12_op_m1_n10_251224_232125,bin_greedy,BinPacking,0.7118844930213626,0.8942466359370157,0.8867819021861706,0.6415094339622642,0.42500000000000004,0.006639999999999997
6720,pop_4_op_m2_n2_251224_152807,pop_0_op_e1_n0_251224_134701,bin_greedy,BinPacking,0.6733106870017953,0.8885594017779784,0.873433346229203,0.53125,0.4,1.4845499999999998
6721,pop_4_op_m2_n2_251224_152807,pop_7_op_e1_n1_251224_155243,bin_greedy,BinPacking,0.7057623870740181,0.8855465577400561,0.8763918794449053,0.6166666666666667,0.4444444444444444,0.02355
6722,pop_4_op_m2_n2_251224_152807,pop_15_op_m1_n9_251224_180306,bin_greedy,BinPacking,0.7241653104444798,0.9025075283784003,0.8938841716205435,0.6285714285714286,0.4716981132075472,0.024050000000000002
6723,pop_4_op_m2_n2_251224_152807,pop_15_op_m2_n19_251225_065356,bin_greedy,BinPacking,0.7788355378292022,0.9309542002387521,0.9156597280815413,0.7321428571428572,0.5365853658536586,0.023450000000000002
6724,pop_4_op_m2_n2_251224_152807,pop_14_op_e1_n13_251225_061852,bin_greedy,BinPacking,0.7218507056496677,0.916656834464486,0.8996749170631138,0.6081081081081081,0.4629629629629629,0.64463
6725,pop_4_op_m2_n2_251224_152807,pop_11_op_m2_n8_251224_170039,bin_greedy,BinPacking,0.7264788358978493,0.904301839510672,0.8928039802712019,0.6266666666666667,0.4821428571428571,0.023450000000000002
6726,pop_4_op_m2_n2_251224_152807,pop_15_op_m1_n5_251225_002824,bin_greedy,BinPacking,0.7557731060941715,0.9229719159748532,0.8874581707394948,0.5535714285714286,0.6590909090909092,0.033
6727,pop_4_op_m2_n2_251224_152807,pop_19_op_e2_n6_251225_015005,bin_greedy,BinPacking,0.7176327043810827,0.9157695320914483,0.9080946187662159,0.5466666666666666,0.5,1.4845499999999998
6728,pop_4_op_m2_n2_251224_152807,pop_12_op_e2_n4_251225_054527,bin_greedy,BinPacking,0.7594406985911288,0.9401233747430242,0.926729343781838,0.6901408450704225,0.4807692307692307,0.014180000000000002
6729,pop_4_op_m2_n2_251224_152807,pop_18_op_m2_n7_251225_074825,bin_greedy,BinPacking,0.7526868755652307,0.9227659403448264,0.9102812134840409,0.7142857142857143,0.46341463414634143,0.02314
6730,pop_4_op_m2_n2_251224_152807,pop_10_op_m1_n13_251224_223726,bin_greedy,BinPacking,0.6741965771387484,0.8705436885782417,0.8569079006420327,0.527027027027027,0.4423076923076923,0.86497
6731,pop_4_op_m2_n2_251224_152807,pop_13_op_e1_n3_251224_233156,bin_greedy,BinPacking,0.7265001043462419,0.9360391152447489,0.9219675963967098,0.4512195121951219,0.5967741935483871,0.008549999999999999
6732,pop_4_op_m2_n2_251224_152807,pop_19_op_m2_n19_251224_191815,bin_greedy,BinPacking,0.7462896360110327,0.9008769280512157,0.8737130003610083,0.6708860759493671,0.5396825396825398,0.023450000000000002
6733,pop_4_op_m2_n2_251224_152807,pop_8_op_e2_n4_251225_042810,bin_greedy,BinPacking,0.7564042003949991,0.9245793788863597,0.8990172206734348,0.6111111111111112,0.5909090909090908,0.022340000000000002
6734,pop_4_op_m2_n2_251224_152807,pop_19_op_m1_n2_251224_191406,bin_greedy,BinPacking,0.7188644715544019,0.9130823068344958,0.899722016729549,0.6081081081081081,0.4545454545454546,0.82151
6735,pop_4_op_m2_n2_251224_152807,pop_9_op_e2_n13_251224_162247,bin_greedy,BinPacking,0.7084420093896899,0.8953520095811648,0.8863326946442613,0.59375,0.45833333333333337,0.02375
6736,pop_4_op_m2_n2_251224_152807,pop_19_op_e1_n13_251225_075247,bin_greedy,BinPacking,0.7502830254475362,0.9122542357762871,0.8925067802661258,0.6865671641791045,0.5098039215686274,0.00775
6737,pop_4_op_m2_n2_251224_152807,pop_3_op_m1_n8_251224_201815,bin_greedy,BinPacking,0.7389971480166884,0.9056143749950746,0.9012514100541349,0.6491228070175439,0.5,0.16319
6738,pop_4_op_m2_n2_251224_152807,pop_12_op_e1_n17_251224_170428,bin_greedy,BinPacking,0.7047594577000418,0.8983811338992067,0.8935073756339921,0.6153846153846154,0.4117647058823529,0.62793
6739,pop_4_op_m2_n2_251224_152807,pop_5_op_m1_n8_251224_205314,bin_greedy,BinPacking,0.735875904130828,0.917770155665796,0.9032289236524346,0.6052631578947368,0.5172413793103448,0.025060000000000002
6740,pop_4_op_m2_n2_251224_152807,pop_0_op_i1_n12_251224_134528,bin_greedy,BinPacking,0.7101033915651543,0.8889839451065346,0.8826465523710141,0.5925925925925926,0.47619047619047616,1.4845499999999998
6741,pop_4_op_m2_n2_251224_152807,pop_19_op_m2_n9_251224_191815,bin_greedy,BinPacking,0.7296844650292204,0.9124152698093388,0.8984601824451347,0.6351351351351351,0.4727272727272728,0.02324
6742,pop_4_op_m2_n2_251224_152807,pop_4_op_e1_n15_251224_143708,bin_greedy,BinPacking,0.47982625596082595,0.5351347346653076,0.5297016901441793,0.42391304347826086,0.4305555555555556,0.0011000000000000003
6743,pop_4_op_m2_n2_251224_152807,pop_17_op_m2_n8_251224_184426,bin_greedy,BinPacking,0.7152254311675976,0.8795990766350199,0.8719276480353707,0.671875,0.4375,0.017410000000000002
6744,pop_4_op_m2_n2_251224_152807,pop_16_op_e1_n18_251225_003913,bin_greedy,BinPacking,0.7515607585631665,0.9422727038913274,0.9257789343999693,0.5411764705882354,0.5970149253731343,1.4845499999999998
6745,pop_4_op_m2_n2_251224_152807,pop_10_op_e2_n11_251224_163729,bin_greedy,BinPacking,0.7263398999268996,0.910103911741279,0.9024842510333373,0.6417910447761195,0.4509803921568627,0.019219999999999998
6746,pop_4_op_m2_n2_251224_152807,pop_12_op_e2_n12_251225_054527,bin_greedy,BinPacking,0.7463219648668664,0.9416255370136521,0.9239857725885845,0.6857142857142857,0.4339622641509434,0.023450000000000002
6747,pop_4_op_m2_n2_251224_152807,pop_18_op_e1_n0_251224_184830,bin_greedy,BinPacking,0.7154706593413156,0.8700072065641271,0.8651419947456656,0.6949152542372881,0.43181818181818177,0.008150000000000001
6748,pop_4_op_m2_n2_251224_152807,pop_18_op_m1_n5_251224_185705,bin_greedy,BinPacking,0.6677606348961704,0.8922111867053995,0.8859742100221394,0.5357142857142857,0.3571428571428571,1.4845499999999998
6749,pop_4_op_m2_n2_251224_152807,pop_17_op_m2_n0_251224_184426,bin_greedy,BinPacking,0.7354074073264208,0.904301839510672,0.8928039802712019,0.6266666666666667,0.5178571428571428,0.023850000000000003
6750,pop_4_op_m2_n2_251224_152807,pop_11_op_m1_n15_251224_230102,bin_greedy,BinPacking,0.698371338745371,0.8942656272246312,0.8793784579155831,0.5555555555555556,0.4642857142857143,0.011270000000000002
6751,pop_4_op_m2_n2_251224_152807,pop_10_op_m1_n0_251224_164130,bin_greedy,BinPacking,0.4849339505265513,0.7074929848386204,0.5819725469973143,0.38,0.2702702702702703,0.009150000000000002
6752,pop_4_op_m2_n2_251224_152807,pop_19_op_m2_n14_251224_191815,bin_greedy,BinPacking,0.7394971443482781,0.9113872280892164,0.8978294194793343,0.64,0.5087719298245614,0.02355
6753,pop_4_op_m2_n2_251224_152807,pop_11_op_m2_n17_251224_170039,bin_greedy,BinPacking,0.7172049185374894,0.8841419582654315,0.875302715884526,0.671875,0.4375,0.024050000000000002
6754,pop_4_op_m2_n2_251224_152807,pop_19_op_m1_n17_251225_015609,bin_greedy,BinPacking,0.7368129335050944,0.9386272728597569,0.9164632889994482,0.5054945054945055,0.5866666666666667,0.36392
6755,pop_4_op_m2_n2_251224_152807,pop_9_op_e2_n1_251225_044740,bin_greedy,BinPacking,0.7603425185022625,0.9470995082568908,0.9190548028470952,0.5955056179775281,0.5797101449275363,0.6363800000000001
6756,pop_4_op_m2_n2_251224_152807,pop_11_op_m2_n12_251224_230524,bin_greedy,BinPacking,0.7234109861862656,0.9378567344997335,0.9280094324675512,0.5277777777777778,0.5,0.024650000000000002
6757,pop_4_op_m2_n2_251224_152807,pop_11_op_m2_n16_251224_170039,bin_greedy,BinPacking,0.7052808456505721,0.8870749145895467,0.8774550614193356,0.6142857142857143,0.4423076923076923,0.02365
6758,pop_4_op_m2_n2_251224_152807,pop_14_op_m1_n7_251225_062936,bin_greedy,BinPacking,0.7751975543445748,0.9455905649358678,0.9250409222837013,0.6428571428571428,0.5873015873015873,0.020630000000000003
6759,pop_4_op_m2_n2_251224_152807,pop_11_op_e2_n5_251224_165246,bin_greedy,BinPacking,0.7355354817830938,0.9062610335024407,0.8936508672910406,0.6716417910447761,0.47058823529411764,0.02485
6760,pop_4_op_m2_n2_251224_152807,pop_18_op_m2_n18_251224_190103,bin_greedy,BinPacking,0.7378275131694818,0.9032452544066427,0.8908249792667595,0.6764705882352942,0.4807692307692307,0.02355
6761,pop_4_op_m2_n2_251224_152807,pop_17_op_e2_n18_251224_183600,bin_greedy,BinPacking,0.7196428957213813,0.900276269991889,0.8916623073129822,0.6338028169014085,0.4528301886792453,0.01107
6762,pop_4_op_m2_n2_251224_152807,pop_3_op_m2_n6_251224_143354,bin_greedy,BinPacking,0.564944338289708,0.6039820609311997,0.5955946233313112,0.5384615384615384,0.5217391304347826,0.000499999999999997
6763,pop_4_op_m2_n2_251224_152807,pop_4_op_e2_n9_251224_203033,bin_greedy,BinPacking,0.7173312753767983,0.8899971859529842,0.8761944853819742,0.5949367088607596,0.5081967213114754,0.00935
6764,pop_4_op_m2_n2_251224_152807,pop_16_op_e2_n19_251224_181906,bin_greedy,BinPacking,0.7277668023960171,0.9014233999297518,0.8919967508307873,0.6666666666666667,0.4509803921568627,0.72975
6765,pop_4_op_m2_n2_251224_152807,pop_19_op_e2_n1_251224_190932,bin_greedy,BinPacking,0.7222425537042743,0.9070933713331683,0.8895450750958224,0.647887323943662,0.4444444444444444,0.02415
6766,pop_4_op_m2_n2_251224_152807,pop_18_op_m1_n17_251224_185705,bin_greedy,BinPacking,0.7292970427134944,0.8999179782699037,0.8882379345195576,0.6290322580645161,0.5,1.4845499999999998
6767,pop_4_op_m2_n2_251224_152807,pop_12_op_e1_n13_251224_170428,bin_greedy,BinPacking,0.7243235318694365,0.8857634619811457,0.8742757635358164,0.6470588235294117,0.4901960784313726,1.3778
6768,pop_4_op_m2_n2_251224_152807,pop_1_op_m2_n11_251225_023701,bin_greedy,BinPacking,0.783231486104123,0.940112212137824,0.9151576534177696,0.6867469879518072,0.5909090909090908,0.023540000000000002
6769,pop_4_op_m2_n2_251224_152807,pop_2_op_m2_n6_251224_200551,bin_greedy,BinPacking,0.7287853703156886,0.9173502382381322,0.9035432834443654,0.6265060240963856,0.467741935483871,0.009559999999999996
6770,pop_4_op_m2_n2_251224_152807,pop_14_op_m2_n10_251224_174931,bin_greedy,BinPacking,0.73063352099878,0.9062610335024407,0.8936508672910406,0.6716417910447761,0.4509803921568627,0.025160000000000002
6771,pop_4_op_m2_n2_251224_152807,pop_15_op_m1_n19_251225_002824,bin_greedy,BinPacking,0.7126233206979453,0.8923268440962409,0.8804048107885637,0.5465116279069768,0.53125,1.48254
6772,pop_4_op_m2_n2_251224_152807,pop_7_op_e2_n19_251224_155616,bin_greedy,BinPacking,0.5741603571504496,0.670727455898759,0.6602583797003108,0.4731182795698925,0.4925373134328358,0.10132000000000001
6773,pop_4_op_m2_n2_251224_152807,pop_3_op_m1_n7_251224_201815,bin_greedy,BinPacking,0.6827663074958827,0.8727703900604312,0.8666004877636315,0.6428571428571428,0.34883720930232553,1.4845499999999998
6774,pop_4_op_m2_n2_251224_152807,pop_11_op_e1_n2_251224_224831,bin_greedy,BinPacking,0.7764955021542618,0.9415204764076819,0.9091213260237984,0.544,0.711340206185567,0.13412
6775,pop_4_op_m2_n2_251224_152807,pop_14_op_e1_n13_251224_235348,bin_greedy,BinPacking,0.7362817229966832,0.8918105872868208,0.8770710939719425,0.6206896551724138,0.5555555555555556,1.4845499999999998
6776,pop_4_op_m2_n2_251224_152807,pop_14_op_e2_n15_251224_174130,bin_greedy,BinPacking,0.7237106515377343,0.9039199240009793,0.8884163459066459,0.6119402985074627,0.49056603773584906,0.02324
6777,pop_4_op_m2_n2_251224_152807,pop_14_op_m1_n3_251225_000514,bin_greedy,BinPacking,0.7424788653415856,0.9199649303079958,0.9052781489395467,0.5108695652173914,0.6338028169014085,0.058050000000000004
6778,pop_4_op_m2_n2_251224_152807,pop_19_op_m2_n9_251225_080724,bin_greedy,BinPacking,0.7526868755652307,0.9227659403448264,0.9102812134840409,0.7142857142857143,0.46341463414634143,0.02365
